epoch,grad_norm_layers_0_weight,grad_norm_layers_0_bias,grad_norm_layers_1_weight,grad_norm_layers_1_bias,grad_norm_layers_2_weight,grad_norm_layers_2_bias,train_loss,test_loss,train_acc,test_acc,acc_gap,grokking_score,l2_layers_0_weight,eff_rank_layers_0_weight,condition_number_layers_0_weight,weight_dist_init_layers_0_weight,sign_stability_layers_0_weight,update_weight_ratio_layers_0_weight,l2_layers_0_bias,weight_dist_init_layers_0_bias,sign_stability_layers_0_bias,update_weight_ratio_layers_0_bias,l2_layers_1_weight,eff_rank_layers_1_weight,condition_number_layers_1_weight,weight_dist_init_layers_1_weight,sign_stability_layers_1_weight,update_weight_ratio_layers_1_weight,l2_layers_1_bias,weight_dist_init_layers_1_bias,sign_stability_layers_1_bias,update_weight_ratio_layers_1_bias,l2_layers_2_weight,eff_rank_layers_2_weight,condition_number_layers_2_weight,weight_dist_init_layers_2_weight,sign_stability_layers_2_weight,update_weight_ratio_layers_2_weight,l2_layers_2_bias,weight_dist_init_layers_2_bias,sign_stability_layers_2_bias,update_weight_ratio_layers_2_bias,total_weight_sq,dead_frac_hidden_0,sparsity_hidden_0,dead_frac_hidden_1,sparsity_hidden_1,margin,test_entropy,test_confidence,sharpness,fourier_mean_top_freq_hidden_0,fourier_mean_frac_explained_hidden_0,fourier_mean_entropy_hidden_0,fourier_key_freqs_hidden_0,fourier_mean_top_freq_hidden_1,fourier_mean_frac_explained_hidden_1,fourier_mean_entropy_hidden_1,fourier_key_freqs_hidden_1,logit_fourier_frac,logit_fourier_entropy,idim_hidden_0,idim_hidden_1,group_assoc_frac,group_has_identity,weight_fourier_frac_x_layers_0_weight,weight_fourier_frac_y_layers_0_weight,weight_fourier_frac_mean_layers_0_weight,phase,grad_alignment,cka_vs_prev
1000,0.00011764092778321356,6.538810703204945e-05,8.962607535067946e-05,5.414818133431254e-06,9.802699787542224e-05,5.768164328401326e-07,0.0005258398014120758,17.88902473449707,1.0,0.002916666679084301,0.9970833333209157,0.002916666679084301,60.21885135564901,168.4681396484375,25.652446746826172,57.24302673339844,0.6527916789054871,0.0006169489610730348,0.7118600581529305,0.6507463455200195,0.5649999976158142,0.0007010392024940489,66.7858744596771,135.4732208251953,6094.51904296875,64.04331970214844,0.64472496509552,0.0005914414642509822,3.561474568874012,3.5043303966522217,0.5699999928474426,0.0004923736790276241,56.23017662849615,99.42512512207031,15.322759628295898,53.39317321777344,0.6987083554267883,0.0005030309156383818,2.1368813182629176,2.1102378368377686,0.5166667103767395,0.0007216698300559651,11266.252957224846,0.0,0.4309277832508087,0.004999999888241291,0.034748610109090805,7.327389717102051,0.9345651865005493,2.012641668319702,0.014184228144586086,30.475,0.056890090469664714,5.7941744208335875,"[53, 5, 57]",31.765,0.03768150101941509,6.636289091110229,"[16, 53, 32]",0.03997361277396562,7.539290328820546,132.0,79.0,0.07634374499320984,0.0,0.09560976177453995,0.09363870322704315,0.09462423250079155,pre,0.8084914684295654,0.9965190887451172
1100,5.276839146972634e-05,3.285320781287737e-05,4.0790546336211264e-05,2.4835546810209053e-06,4.457435352378525e-05,2.4439228241135424e-07,0.00022516089666169137,18.612653732299805,1.0,0.0033333334140479565,0.996666666585952,0.0033333334140479565,61.49270909208973,168.28138732910156,27.10190200805664,58.561954498291016,0.6512916684150696,0.0005789059836858935,0.7015350803717754,0.6448090076446533,0.5649999976158142,0.0007440463547147676,68.20282968149122,135.4154052734375,7800.52587890625,65.52687072753906,0.6424499750137329,0.0005338393338529664,3.6606231359106145,3.6072635650634766,0.5699999928474426,0.00042487301675082516,57.43478171274463,99.42080688476562,15.298579216003418,54.64546585083008,0.6973333358764648,0.00044803271836269855,2.198986522277636,2.17818284034729,0.5250000357627869,0.0006001449891357062,11750.461253374815,0.0,0.43172013759613037,0.004999999888241291,0.03396805748343468,8.22191047668457,0.8624261617660522,2.1422159671783447,,,,,,,,,,,,,,,,,,,pre,0.801261305809021,0.9970356822013855
1200,2.4005759769352153e-05,1.2036347470711917e-05,1.8682740119402297e-05,9.720282605485409e-07,2.0517078155535273e-05,1.0136069761301769e-07,9.861796570476145e-05,19.280441284179688,1.0,0.003194444580003619,0.9968055554199964,0.003194444580003619,62.68374747305417,168.13189697265625,29.090660095214844,59.797203063964844,0.6503750085830688,0.0005357661160794486,0.6924280923906206,0.639811098575592,0.5649999976158142,0.0006770220995219427,69.44025998677748,135.2410430908203,1166.2239990234375,66.8235855102539,0.6412999629974365,0.0004738957502659676,3.7535936302823707,3.70320987701416,0.5600000023841858,0.00039071688315559677,58.53187566403455,99.37825012207031,15.380661964416504,55.785865783691406,0.6954583525657654,0.0003986589392309946,2.2278751185019634,2.211900234222412,0.5333333611488342,0.0004561650727539776,12196.714722394943,0.0,0.4327402710914612,0.004999999888241291,0.033118054270744324,9.072986602783203,0.7991434931755066,2.2839338779449463,,,,,,,,,,,,,,,,,,,pre,0.8152689933776855,0.9973134696483612
1300,1.1316526979499031e-05,6.8129452301946e-06,8.928424904297572e-06,4.7142114567577664e-07,9.82466917776037e-06,4.793765029376118e-08,4.5112195948604494e-05,19.84373664855957,1.0,0.002916666679084301,0.9970833333209157,0.002916666679084301,63.74126969939197,168.00228881835938,32.79029846191406,60.89586639404297,0.6491875052452087,0.0004848832029452031,0.6892199243480611,0.6392835974693298,0.5699999928474426,0.000735571602033634,70.42401573460221,134.93359375,22421.580078125,67.85887145996094,0.6397500038146973,0.00040150410478891876,3.8353164076802693,3.7869832515716553,0.5600000023841858,0.00035075261488558436,59.49929014151135,99.2878189086914,15.486173629760742,56.79050064086914,0.6948750019073486,0.0003412696493512501,2.2121201442353304,2.2000222206115723,0.5166667103767395,0.00040147631367859634,12582.735134005547,0.0,0.43356946110725403,0.004999999888241291,0.032311804592609406,9.804184913635254,0.7484740018844604,2.4190213680267334,,,,,,,,,,,,,,,,,,,pre,0.7940201759338379,0.99765944480896
1400,5.721281922888011e-06,4.2710130401246715e-06,4.572476882458432e-06,2.335237638817489e-07,5.0464345804357436e-06,2.3613115018861208e-08,2.237322405562736e-05,20.245637893676758,1.0,0.003611111082136631,0.9963888889178634,0.003611111082136631,64.6155774683048,167.85943603515625,36.99607467651367,61.8061637878418,0.6478333473205566,0.00041187096247290064,0.6936329476524531,0.6419579386711121,0.5649999976158142,0.0007794786780230346,71.06004352064703,134.43939208984375,2532.270751953125,68.53797912597656,0.6385999917984009,0.00032203466238480224,3.901661734031309,3.8551857471466064,0.5600000023841858,0.0002823391570978301,60.31134632963975,99.13705444335938,15.641220092773438,57.63259506225586,0.6936249732971191,0.000276182810196709,2.147994339059939,2.1393883228302,0.5166667103767395,0.00047576732833802716,12882.479103446007,0.0,0.4342201352119446,0.004999999888241291,0.03158680722117424,10.45606803894043,0.7097914814949036,2.5292086601257324,,,,,,,,,,,,,,,,,,,pre,0.8107415437698364,0.9980862736701965
1500,3.2064112929219846e-06,2.446969119773712e-06,2.6032337245851522e-06,1.321058533676478e-07,2.884722562157549e-06,1.3117401387319205e-08,1.2503935977292713e-05,20.435651779174805,1.0,0.0047222222201526165,0.9952777777798474,0.0047222222201526165,65.23274885697751,167.70103454589844,42.240211486816406,62.455142974853516,0.6460624933242798,0.0003545910830206842,0.7080161469067642,0.6495030522346497,0.5649999976158142,0.0008218690590078831,71.26094351264584,133.62249755859375,8317.7734375,68.77404022216797,0.63714998960495,0.0002674242446255688,3.9390357519359096,3.894810914993286,0.5600000023841858,0.0002203433940947176,60.93561695808536,98.89833068847656,15.965916633605957,58.27846145629883,0.6932083368301392,0.00022300283464541328,2.044466188333585,2.0390548706054688,0.5250000357627869,0.0006134671117089069,13066.78013932705,0.0,0.43490833044052124,0.004999999888241291,0.03089861199259758,11.023191452026367,0.6812453866004944,2.6155107021331787,,30.605,0.05844549700121603,5.793702251911164,"[53, 5, 32]",31.14,0.036154071940812306,6.768880543708801,"[32, 53, 5]",0.048972178948352936,7.628612959384919,132.0,79.0,0.07789640873670578,0.0,0.09901662915945053,0.09733129292726517,0.09817396104335785,pre,0.8014446496963501,0.9984597861766815
1600,2.0772592961293412e-06,1.652614173508482e-06,1.7254961903745425e-06,9.141364643028282e-08,1.9149483705405146e-06,8.943364271374321e-09,8.20776040200144e-06,20.367870330810547,1.0,0.005277778021991253,0.9947222219780087,0.005277778021991253,65.53361568810506,167.56385803222656,48.730438232421875,62.78455352783203,0.6451666355133057,0.00030340045404137107,0.7308711611165928,0.6615867614746094,0.5649999976158142,0.0008744962861023376,71.01114019117,132.54324340820312,65530.09375,68.55380249023438,0.6363750100135803,0.0002489639880454994,3.9383563366924563,3.896291971206665,0.5600000023841858,0.00019702142750277807,61.33668730037819,98.5625228881836,16.37359046936035,58.69385528564453,0.6921666860580444,0.00019618000988437124,1.91903259234161,1.9169411659240723,0.5333333611488342,0.0007053874081431608,13119.153534770012,0.0,0.43528124690055847,0.004999999888241291,0.030395833775401115,11.45688247680664,0.6650965213775635,2.670389413833618,,,,,,,,,,,,,,,,,,,pre,0.7321490049362183,0.9986235797405243
1700,1.5855869150982471e-06,1.4696879588882439e-06,1.3394418374446104e-06,6.938946484069675e-08,1.4852494132355787e-06,7.017098901940244e-09,6.339734227367444e-06,20.083782196044922,1.0,0.006388889160007238,0.9936111108399928,0.006388889160007238,65.56319634401414,167.438720703125,56.88388442993164,62.8409309387207,0.6440625190734863,0.0002793442952486525,0.7587933435896163,0.6777310371398926,0.5699999928474426,0.0009704105223140363,70.42658106363321,131.28453063964844,3278.2255859375,67.9954833984375,0.6357749700546265,0.0002481051599236287,3.908565597844535,3.868587017059326,0.5600000023841858,0.0002021031717164636,61.53530490702065,98.15827178955078,16.80663299560547,58.90231704711914,0.6915416717529297,0.000186757212095272,1.7883924537170142,1.7898510694503784,0.5333333611488342,0.0007494841573839249,13064.080785095692,0.0,0.4356062412261963,0.004999999888241291,0.029853472486138344,11.723320960998535,0.6582525372505188,2.6949663162231445,,,,,,,,,,,,,,,,,,,pre,0.7218985557556152,0.9987009167671204
1800,1.3837682217854308e-06,1.420976559529663e-06,1.1771758181566838e-06,6.026144916404519e-08,1.3008437917960691e-06,6.225494342260163e-09,5.5520622481708415e-06,19.667808532714844,1.0,0.007222222164273262,0.9927777778357267,0.007222222164273262,65.41831291054899,167.30455017089844,67.18234252929688,62.72163009643555,0.6435832977294922,0.00026640433603289994,0.786898677066724,0.6942726969718933,0.5899999737739563,0.0009053101076485257,69.67160342793002,129.9386749267578,2028.4149169921875,67.26483917236328,0.635574996471405,0.00024377152656097857,3.8629005792292617,3.8250606060028076,0.5600000023841858,0.0002073254783642836,61.58249199498588,97.71910095214844,17.29098892211914,58.957454681396484,0.6913750171661377,0.00017859996227927855,1.6617941282865756,1.6670690774917603,0.5333333611488342,0.0007647185181156717,12944.394078731537,0.0,0.43601110577583313,0.004999999888241291,0.0293125007301569,11.808380126953125,0.6555077433586121,2.704317092895508,,,,,,,,,,,,,,,,,,,pre,0.6352533102035522,0.9987660944461823
1900,1.303035219279991e-06,1.635645162423316e-06,1.1142508355987957e-06,5.846776218731975e-08,1.2240843716426753e-06,5.938179281628209e-09,5.232268904364901e-06,19.216341018676758,1.0,0.008611110970377922,0.9913888890296221,0.008611110970377922,65.20360239760531,167.16738891601562,81.64319610595703,62.53169631958008,0.6423333287239075,0.00024890853293276546,0.813272402492626,0.7104786038398743,0.5899999737739563,0.0008452361093765837,68.89066575469423,128.57041931152344,1980.9560546875,66.5069351196289,0.6352249979972839,0.00023274658632456655,3.8121217633841638,3.7762486934661865,0.5550000071525574,0.00020955008761520591,61.54903485357224,97.27006530761719,17.783618927001953,58.93132400512695,0.6911249756813049,0.00016782729448267122,1.5437998404546152,1.5531554222106934,0.5333333611488342,0.000757280522204952,12803.294287443161,0.0,0.4364382028579712,0.004999999888241291,0.028863195329904556,11.840389251708984,0.6566264033317566,2.698777914047241,,,,,,,,,,,,,,,,,,,pre,0.7840838432312012,0.9989087879657745
2000,1.2652695886572474e-06,1.637198579373944e-06,1.0945725534838857e-06,6.681286635057404e-08,1.191609612760658e-06,6.4109118014243904e-09,5.0929766075569205e-06,18.778045654296875,1.0,0.009305555373430252,0.9906944446265697,0.009305555373430252,64.97728719762391,167.03878784179688,100.67239379882812,62.329402923583984,0.6418749690055847,0.0002395233912654859,0.8369895162142313,0.7250662446022034,0.6049999594688416,0.0010321286320655355,68.1609853352708,127.22277069091797,10185.61328125,65.79962158203125,0.6345499753952026,0.00022003678570727496,3.765464431061831,3.7317283153533936,0.5550000071525574,0.00019666783072820355,61.48436904383707,96.8255844116211,18.29582405090332,58.87416076660156,0.690791666507721,0.0001569515608430543,1.4355986916668686,1.4492700099945068,0.5333333611488342,0.0007467431576663822,12665.23562759161,0.0,0.4368152916431427,0.004999999888241291,0.028335416689515114,11.85810661315918,0.6600287556648254,2.6831300258636475,0.00017556997772771865,30.835,0.059749360546967244,5.762748084068298,"[53, 5, 44]",30.1,0.03432193835261823,6.88541537284851,"[53, 32, 16]",0.1897813881338807,6.905846424897512,131.0,74.0,0.08026562631130219,0.0,0.10111692547798157,0.0991368368268013,0.10012688115239143,pre,0.7074432373046875,0.9990845024585724
2100,1.2477173640945693e-06,1.4699204484713846e-06,1.085367898667755e-06,6.859454515506513e-08,1.1732057600966073e-06,6.216783532408954e-09,5.0219982767885085e-06,18.367340087890625,1.0,0.009583333507180214,0.9904166664928198,0.009583333507180214,64.75703539239964,166.9047088623047,119.54623413085938,62.13261795043945,0.6415416598320007,0.00023624068907682308,0.8583330947604049,0.7386306524276733,0.6200000047683716,0.0009707175451323016,67.50398932077088,125.9372787475586,1981.666015625,65.16419219970703,0.6339499950408936,0.00020755181381117523,3.7209937755570586,3.6893224716186523,0.5450000166893005,0.00018875513710484904,61.406995463032345,96.39641571044922,18.821210861206055,58.80460739135742,0.690625011920929,0.00014667440989871858,1.3371919687245035,1.355366826057434,0.5333333611488342,0.0007319830731282794,12537.451911568642,0.0,0.437315970659256,0.004999999888241291,0.027908334508538246,11.795297622680664,0.6652092933654785,2.661616563796997,,,,,,,,,,,,,,,,,,,pre,0.4890156686306,0.999219536781311
2200,1.2366537021080148e-06,1.2939094631292392e-06,1.0800854397530202e-06,6.592114942804983e-08,1.161597992904717e-06,6.371805749694204e-09,4.974778676114511e-06,17.979156494140625,1.0,0.010694445110857487,0.9893055548891425,0.010694445110857487,64.5470319684608,166.7823486328125,137.2975311279297,61.944984436035156,0.64083331823349,0.0002305487797213583,0.8780544646364723,0.7514058351516724,0.625,0.0008788075351323159,66.91906769444527,124.68843841552734,2463.3349609375,64.60016632080078,0.6334999799728394,0.00019677102269264888,3.6837870121375715,3.654111385345459,0.5399999618530273,0.00017961885510719167,61.32276847626622,95.97976684570312,19.337186813354492,58.72871398925781,0.6904582977294922,0.0001381396854226406,1.2479009169835553,1.2708321809768677,0.5250000357627869,0.0007134925754296222,12420.86141371727,0.0,0.4378076493740082,0.004999999888241291,0.02745625004172325,11.81883430480957,0.6713404059410095,2.640242338180542,,,,,,,,,,,,,,,,,,,pre,0.7372961044311523,0.9993138313293457
2300,1.2346226867521182e-06,1.6463793599541532e-06,1.0755309176602168e-06,6.468341240406517e-08,1.1529547236932558e-06,5.9675815400339616e-09,4.943635303789051e-06,17.61919593811035,1.0,0.011944444850087166,0.9880555551499128,0.011944444850087166,64.35063252408635,166.6709747314453,155.57696533203125,61.77021408081055,0.6401041746139526,0.00021967018004671936,0.8966224248304817,0.763844907283783,0.6299999952316284,0.0008452623880795553,66.40011001026278,123.48788452148438,3983.89208984375,64.10163879394531,0.6329999566078186,0.00018634616446442227,3.6522365615537957,3.6243669986724854,0.5399999618530273,0.0001690297769939988,61.23537173850686,95.57768249511719,19.841520309448242,58.65011215209961,0.6899999976158142,0.0001312733010068223,1.1670767653712977,1.195022702217102,0.5333333611488342,0.0006960024585363819,12315.254099428654,0.0,0.4380430579185486,0.004999999888241291,0.02705763839185238,11.801793098449707,0.677011251449585,2.618443489074707,,,,,,,,,,,,,,,,,,,pre,0.6217706203460693,0.999401181936264
