Task: x3xy2y mod 113
Model: mlp  |  Train: 3830  Test: 8939
Optimizer: AdamW lr=0.001 wd=1.0 betas=(0.9,0.98)
Ep  26100 | loss 0.0000/18.8470 | acc 1.000/0.008 | pre
Ep  26200 | loss 0.0000/18.8443 | acc 1.000/0.008 | pre
Ep  26300 | loss 0.0000/18.8416 | acc 1.000/0.008 | pre
Ep  26400 | loss 0.0000/18.8388 | acc 1.000/0.008 | pre
Ep  26500 | loss 0.0000/18.8357 | acc 1.000/0.008 | pre
Ep  26600 | loss 0.0000/18.8328 | acc 1.000/0.008 | pre
Ep  26700 | loss 0.0000/18.8295 | acc 1.000/0.008 | pre
Ep  26800 | loss 0.0000/18.8263 | acc 1.000/0.008 | pre
Ep  26900 | loss 0.0000/18.8236 | acc 1.000/0.008 | pre
Ep  27000 | loss 0.0000/18.8204 | acc 1.000/0.008 | pre
Ep  27100 | loss 0.0000/18.8177 | acc 1.000/0.008 | pre
Ep  27200 | loss 0.0000/18.8154 | acc 1.000/0.008 | pre
Ep  27300 | loss 0.0000/18.8131 | acc 1.000/0.008 | pre
Ep  27400 | loss 0.0000/18.8104 | acc 1.000/0.008 | pre
Ep  27500 | loss 0.0000/18.8078 | acc 1.000/0.008 | pre
Ep  27600 | loss 0.0000/18.8055 | acc 1.000/0.008 | pre
Ep  27700 | loss 0.0000/18.8033 | acc 1.000/0.008 | pre
Ep  27800 | loss 0.0000/18.8009 | acc 1.000/0.008 | pre
Ep  27900 | loss 0.0000/18.7985 | acc 1.000/0.008 | pre
Ep  28000 | loss 0.0000/18.7966 | acc 1.000/0.008 | pre
Ep  28100 | loss 0.0000/18.7946 | acc 1.000/0.008 | pre
Ep  28200 | loss 0.0000/18.7921 | acc 1.000/0.008 | pre
Ep  28300 | loss 0.0000/18.7899 | acc 1.000/0.008 | pre
Ep  28400 | loss 0.0000/18.7875 | acc 1.000/0.008 | pre
Ep  28500 | loss 0.0000/18.7848 | acc 1.000/0.008 | pre
Ep  28600 | loss 0.0000/18.7828 | acc 1.000/0.008 | pre
Ep  28700 | loss 0.0000/18.7801 | acc 1.000/0.008 | pre
Ep  28800 | loss 0.0000/18.7786 | acc 1.000/0.008 | pre
Ep  28900 | loss 0.0000/18.7776 | acc 1.000/0.008 | pre
Ep  29000 | loss 0.0000/18.7765 | acc 1.000/0.008 | pre
Ep  29100 | loss 0.0000/18.7754 | acc 1.000/0.008 | pre
Ep  29200 | loss 0.0000/18.7741 | acc 1.000/0.008 | pre
Ep  29300 | loss 0.0000/18.7726 | acc 1.000/0.008 | pre
Ep  29400 | loss 0.0000/18.7713 | acc 1.000/0.008 | pre
Ep  29500 | loss 0.0000/18.7698 | acc 1.000/0.008 | pre
Ep  29600 | loss 0.0000/18.7678 | acc 1.000/0.008 | pre
Ep  29700 | loss 0.0000/18.7660 | acc 1.000/0.008 | pre
Ep  29800 | loss 0.0000/18.7641 | acc 1.000/0.008 | pre
Ep  29900 | loss 0.0000/18.7621 | acc 1.000/0.008 | pre
Ep  30000 | loss 0.0000/18.7600 | acc 1.000/0.008 | pre
Ep  30100 | loss 0.0000/18.7585 | acc 1.000/0.008 | pre
Ep  30200 | loss 0.0000/18.7565 | acc 1.000/0.008 | pre
Ep  30300 | loss 0.0000/18.7546 | acc 1.000/0.008 | pre
Ep  30400 | loss 0.0000/18.7525 | acc 1.000/0.008 | pre
Ep  30500 | loss 0.0000/18.7511 | acc 1.000/0.008 | pre
Ep  30600 | loss 0.0000/18.7498 | acc 1.000/0.008 | pre
Ep  30700 | loss 0.0000/18.7481 | acc 1.000/0.008 | pre
Ep  30800 | loss 0.0000/18.7467 | acc 1.000/0.008 | pre
Ep  30900 | loss 0.0000/18.7454 | acc 1.000/0.008 | pre
Ep  31000 | loss 0.0000/18.7440 | acc 1.000/0.008 | pre
Ep  31100 | loss 0.0000/18.7423 | acc 1.000/0.008 | pre
Ep  31200 | loss 0.0000/18.7409 | acc 1.000/0.008 | pre
Ep  31300 | loss 0.0000/18.7394 | acc 1.000/0.009 | pre
Ep  31400 | loss 0.0000/18.7373 | acc 1.000/0.008 | pre
Ep  31500 | loss 0.0000/18.7357 | acc 1.000/0.008 | pre
Ep  31600 | loss 0.0000/18.7344 | acc 1.000/0.008 | pre
Ep  31700 | loss 0.0000/18.7330 | acc 1.000/0.008 | pre
Ep  31800 | loss 0.0000/18.7305 | acc 1.000/0.008 | pre
Ep  31900 | loss 0.0000/18.7283 | acc 1.000/0.008 | pre
Ep  32000 | loss 0.0000/18.7257 | acc 1.000/0.008 | pre
Ep  32100 | loss 0.0000/18.7240 | acc 1.000/0.008 | pre
Ep  32200 | loss 0.0000/18.7226 | acc 1.000/0.008 | pre
Ep  32300 | loss 0.0000/18.7213 | acc 1.000/0.008 | pre
Ep  32400 | loss 0.0000/18.7194 | acc 1.000/0.008 | pre
Ep  32500 | loss 0.0000/18.7180 | acc 1.000/0.008 | pre
Ep  32600 | loss 0.0000/18.7162 | acc 1.000/0.008 | pre
Ep  32700 | loss 0.0000/18.7145 | acc 1.000/0.008 | pre
Ep  32800 | loss 0.0000/18.7127 | acc 1.000/0.008 | pre
Ep  32900 | loss 0.0000/18.7113 | acc 1.000/0.008 | pre
Ep  33000 | loss 0.0000/18.7097 | acc 1.000/0.008 | pre
Ep  33100 | loss 0.0000/18.7081 | acc 1.000/0.008 | pre
Ep  33200 | loss 0.0000/18.7068 | acc 1.000/0.008 | pre
Ep  33300 | loss 0.0000/18.7052 | acc 1.000/0.009 | pre
Ep  33400 | loss 0.0000/18.7037 | acc 1.000/0.008 | pre
Ep  33500 | loss 0.0000/18.7013 | acc 1.000/0.008 | pre
Ep  33600 | loss 0.0000/18.6994 | acc 1.000/0.008 | pre
Ep  33700 | loss 0.0000/18.6974 | acc 1.000/0.008 | pre
Ep  33800 | loss 0.0000/18.6961 | acc 1.000/0.008 | pre
Ep  33900 | loss 0.0000/18.6948 | acc 1.000/0.008 | pre
Ep  34000 | loss 0.0000/18.6941 | acc 1.000/0.008 | pre
Ep  34100 | loss 0.0000/18.6934 | acc 1.000/0.008 | pre
Ep  34200 | loss 0.0000/18.6917 | acc 1.000/0.008 | pre
Ep  34300 | loss 0.0000/18.6897 | acc 1.000/0.008 | pre
Ep  34400 | loss 0.0000/18.6884 | acc 1.000/0.008 | pre
Ep  34500 | loss 0.0000/18.6872 | acc 1.000/0.008 | pre
Ep  34600 | loss 0.0000/18.6867 | acc 1.000/0.008 | pre
Ep  34700 | loss 0.0000/18.6865 | acc 1.000/0.008 | pre
Ep  34800 | loss 0.0000/18.6857 | acc 1.000/0.008 | pre
Ep  34900 | loss 0.0000/18.6838 | acc 1.000/0.008 | pre
Ep  35000 | loss 0.0000/18.6826 | acc 1.000/0.008 | pre
Ep  35100 | loss 0.0000/18.6804 | acc 1.000/0.008 | pre
Ep  35200 | loss 0.0000/18.6780 | acc 1.000/0.008 | pre
Ep  35300 | loss 0.0000/18.6761 | acc 1.000/0.008 | pre
Ep  35400 | loss 0.0000/18.6740 | acc 1.000/0.008 | pre
Ep  35500 | loss 0.0000/18.6721 | acc 1.000/0.008 | pre
Ep  35600 | loss 0.0000/18.6705 | acc 1.000/0.008 | pre
Ep  35700 | loss 0.0000/18.6694 | acc 1.000/0.008 | pre
Ep  35800 | loss 0.0000/18.6681 | acc 1.000/0.008 | pre
Ep  35900 | loss 0.0000/18.6667 | acc 1.000/0.008 | pre
Ep  36000 | loss 0.0000/18.6649 | acc 1.000/0.008 | pre
Ep  36100 | loss 0.0000/18.6636 | acc 1.000/0.008 | pre
Ep  36200 | loss 0.0000/18.6622 | acc 1.000/0.008 | pre
Ep  36300 | loss 0.0000/18.6606 | acc 1.000/0.008 | pre
Ep  36400 | loss 0.0000/18.6594 | acc 1.000/0.008 | pre
Ep  36500 | loss 0.0000/18.6582 | acc 1.000/0.008 | pre
