epoch,grad_norm_layers_0_weight,grad_norm_layers_0_bias,grad_norm_layers_1_weight,grad_norm_layers_1_bias,grad_norm_layers_2_weight,grad_norm_layers_2_bias,train_loss,test_loss,train_acc,test_acc,acc_gap,grokking_score,l2_layers_0_weight,eff_rank_layers_0_weight,condition_number_layers_0_weight,weight_dist_init_layers_0_weight,sign_stability_layers_0_weight,update_weight_ratio_layers_0_weight,l2_layers_0_bias,weight_dist_init_layers_0_bias,sign_stability_layers_0_bias,update_weight_ratio_layers_0_bias,l2_layers_1_weight,eff_rank_layers_1_weight,condition_number_layers_1_weight,weight_dist_init_layers_1_weight,sign_stability_layers_1_weight,update_weight_ratio_layers_1_weight,l2_layers_1_bias,weight_dist_init_layers_1_bias,sign_stability_layers_1_bias,update_weight_ratio_layers_1_bias,l2_layers_2_weight,eff_rank_layers_2_weight,condition_number_layers_2_weight,weight_dist_init_layers_2_weight,sign_stability_layers_2_weight,update_weight_ratio_layers_2_weight,l2_layers_2_bias,weight_dist_init_layers_2_bias,sign_stability_layers_2_bias,update_weight_ratio_layers_2_bias,dead_frac_hidden_0,sparsity_hidden_0,dead_frac_hidden_1,sparsity_hidden_1,margin,test_entropy,sharpness,fourier_mean_top_freq_hidden_0,fourier_mean_frac_explained_hidden_0,fourier_mean_entropy_hidden_0,fourier_key_freqs_hidden_0,fourier_mean_top_freq_hidden_1,fourier_mean_frac_explained_hidden_1,fourier_mean_entropy_hidden_1,fourier_key_freqs_hidden_1,phase,grad_alignment,cka_vs_prev
1000,3.436205588513985e-05,2.0037618014612235e-05,2.716694689297583e-05,1.483963728787785e-06,3.370129343238659e-05,1.0940053130070737e-07,0.00013281460269354284,18.978500366210938,1.0,0.009061416611075401,0.9909385833889246,0.009061416611075401,52.66701126098633,167.78598022460938,34.60537338256836,50.06263732910156,0.6400884985923767,0.0005307253738178168,0.9576974511146545,0.8838353157043457,0.4749999940395355,0.000539222935011284,58.80651092529297,129.42930603027344,2773.536376953125,56.05849075317383,0.6594499945640564,0.0005066291873951643,3.514460325241089,3.483945369720459,0.550000011920929,0.00048364975930399235,46.482032775878906,92.2405014038086,14.54201602935791,43.783138275146484,0.7094690203666687,0.0004426425489301957,1.1463783979415894,1.1404805183410645,0.5309734344482422,0.0006560266124168735,0.0,0.3721488118171692,0.02500000037252903,0.05218668282032013,8.974847793579102,0.84755939245224,0.005288246553391218,29.74,0.04965221172491081,5.717671830654144,"[44, 45, 1]",25.66,0.048806241000497214,5.728370187282562,"[18, 12, 36]",pre,0.8366120457649231,0.9983040690422058
1100,1.5008575246611144e-05,9.459821740165353e-06,1.1936669579881709e-05,6.42784982574085e-07,1.4770977031730581e-05,4.4530256815278335e-08,5.534382216865197e-05,20.030803680419922,1.0,0.008725808002054691,0.9912741919979453,0.008725808002054691,53.848453521728516,167.89634704589844,35.55796432495117,51.27823257446289,0.638761043548584,0.00047965289090010245,0.926406741142273,0.8581321835517883,0.4699999988079071,0.0005601598368325071,60.008201599121094,129.41104125976562,9423.5576171875,57.326683044433594,0.6572250127792358,0.00043547797648155304,3.6569325923919678,3.6260547637939453,0.550000011920929,0.00040535664526944893,47.58154296875,92.26627349853516,14.709424018859863,44.927528381347656,0.7077433466911316,0.00038696278571270234,1.1517287492752075,1.1553277969360352,0.5221238732337952,0.0005403129603854814,0.0,0.37394776940345764,0.019999999552965164,0.051486946642398834,9.82313346862793,0.7913751602172852,,,,,,,,,,pre,0.8022825717926025,0.9985722601413727
1200,6.863374437671155e-06,4.163196081208298e-06,5.5074792726372834e-06,2.914007097842841e-07,6.789965482312255e-06,2.034698454167483e-08,2.439347554172855e-05,20.988330841064453,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,54.88618469238281,167.9902801513672,35.84654235839844,52.34672927856445,0.6375663876533508,0.0004166367455310589,0.9042016863822937,0.8400046825408936,0.4699999988079071,0.0004993898671744907,60.941131591796875,129.1824951171875,7343.0302734375,58.31482696533203,0.6551250219345093,0.0003474590277220496,3.7730510234832764,3.7417173385620117,0.5450000166893005,0.0002986351405651404,48.57101058959961,92.22039794921875,14.86463451385498,45.95263671875,0.7057521939277649,0.00032022454893022037,1.136088252067566,1.1491361856460571,0.5221238732337952,0.000475348368988019,0.0,0.37560051679611206,0.019999999552965164,0.05106005072593689,10.64731216430664,0.7452508807182312,,,,,,,,,,pre,0.8156262636184692,0.9988446235656738
1300,3.4219281133118784e-06,2.2105045900389086e-06,2.7773487545346143e-06,1.4712071561007178e-07,3.400385821805685e-06,9.687582291917352e-09,1.1853373507619835e-05,21.786094665527344,1.0,0.009397024288773537,0.9906029757112265,0.009397024288773537,55.71323776245117,168.08299255371094,35.57480239868164,53.199806213378906,0.636482298374176,0.00033863471795381764,0.8973565697669983,0.8340283632278442,0.4699999988079071,0.0005293586537401334,61.49799346923828,128.58482360839844,4441.111328125,58.913631439208984,0.6544749736785889,0.0002645799910836296,3.849785804748535,3.8185346126556396,0.5400000214576721,0.0001802243467395173,49.43131637573242,92.05854034423828,15.057870864868164,46.83821105957031,0.7050442695617676,0.00025548574609580803,1.0968008041381836,1.1187117099761963,0.5221238732337952,0.0005598393119387071,0.0,0.37734726071357727,0.019999999552965164,0.050859007984399796,11.340839385986328,0.7106077671051025,,,,,,,,,,pre,0.8160791397094727,0.9991423189640045
1400,1.9536437321221456e-06,1.4729131407875684e-06,1.6142964796017623e-06,8.302904319634763e-08,1.9557674022507854e-06,6.3990404086666786e-09,6.702650807710597e-06,22.345884323120117,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,56.252323150634766,168.1564178466797,34.519351959228516,53.758750915527344,0.6360840797424316,0.0002751910611292536,0.9097618460655212,0.8432724475860596,0.4699999988079071,0.0006514040562226144,61.5994758605957,127.550048828125,34757.75390625,59.04558563232422,0.6535999774932861,0.00022553542352467804,3.876572608947754,3.8461320400238037,0.5450000166893005,0.00011029784776784902,50.14045715332031,91.75120544433594,15.361148834228516,47.561927795410156,0.7037610411643982,0.0002148786399157183,1.0390582084655762,1.069491982460022,0.5132743120193481,0.0006888726033886181,0.0,0.3786658048629761,0.019999999552965164,0.050492167472839355,11.967625617980957,0.6877723336219788,,,,,,,,,,pre,0.7864691019058228,0.9993933141231537
1500,1.3374738045968115e-06,1.11422866666544e-06,1.1220704436709639e-06,5.617817322445262e-08,1.3414193062999402e-06,5.053085949668912e-09,4.57264513897826e-06,22.626455307006836,1.0,0.009956371039152145,0.9900436289608479,0.009956371039152145,56.4707145690918,168.2183380126953,32.600887298583984,53.99393844604492,0.6358407139778137,0.00024397151466107515,0.940035343170166,0.8679473996162415,0.4749999940395355,0.0007553678344912263,61.26909255981445,126.16549682617188,9865.5625,58.73861312866211,0.6531749963760376,0.0002271042225073274,3.8551034927368164,3.8262577056884766,0.5450000166893005,0.00015324708412493547,50.67875289916992,91.30029296875,15.860556602478027,48.106483459472656,0.7034955620765686,0.00019889371821493518,0.9734587669372559,1.012049674987793,0.5132743120193481,0.0007677887572811367,0.0,0.37969842553138733,0.019999999552965164,0.05013185366988182,12.380020141601562,0.6761157512664795,,29.32,0.04966332648415325,5.7371455407142635,"[44, 51, 45]",26.355,0.04861012778570288,5.8411145639419555,"[36, 16, 12]",pre,0.7208560705184937,0.999532014131546
1600,1.0907539262916544e-06,1.036231878970284e-06,9.26572909065726e-07,4.8211930447905615e-08,1.0902044778049458e-06,4.983325752050405e-09,3.7255474580888404e-06,22.663623809814453,1.0,0.009956371039152145,0.9900436289608479,0.009956371039152145,56.43477249145508,168.2853240966797,30.454416275024414,53.972591400146484,0.6356636881828308,0.00023004235604880027,0.9803624749183655,0.9019888639450073,0.4749999940395355,0.0008018196671568147,60.65302658081055,124.58311462402344,33007.65625,58.14256286621094,0.6525499820709229,0.0002319818750032626,3.8019444942474365,3.7751333713531494,0.5450000166893005,0.00020108857246657277,51.054466247558594,90.75594329833984,16.51308822631836,48.484466552734375,0.7033628225326538,0.0001906484395921093,0.9082080721855164,0.9547271728515625,0.5132743120193481,0.0008019447224828599,0.0,0.3805665671825409,0.014999999664723873,0.049755875021219254,12.552136421203613,0.673311173915863,,,,,,,,,,pre,0.7365164756774902,0.9996086657047272
1700,9.993869980462478e-07,1.00220313470345e-06,8.578580263929325e-07,4.6272141673853184e-08,9.923941206579912e-07,4.747771065183315e-09,3.4037764180538943e-06,22.56626319885254,1.0,0.010068240575492382,0.9899317594245076,0.010068240575492382,56.270957946777344,168.3438262939453,28.553266525268555,53.822425842285156,0.635530948638916,0.00021818222524186173,1.0229681730270386,0.9385516047477722,0.4749999940395355,0.000849451847537092,59.93880844116211,122.93661499023438,13750.5849609375,57.4469108581543,0.6517750024795532,0.0002251372580104746,3.735501766204834,3.710866689682007,0.5450000166893005,0.00021369649788072917,51.31686782836914,90.1706314086914,17.243492126464844,48.74825668334961,0.7026548385620117,0.00017034927753808817,0.8473103642463684,0.9016892313957214,0.5044247508049011,0.0007873843515513585,0.0,0.3813590109348297,0.014999999664723873,0.049430809915065765,12.635952949523926,0.6756278872489929,,,,,,,,,,pre,0.6736338138580322,0.9996569454669952
1800,9.66948732639139e-07,9.918160230881767e-07,8.358790068996313e-07,4.384620311270737e-08,9.532624289931846e-07,4.438299061604312e-09,3.2902323710004566e-06,22.424665451049805,1.0,0.010403848253190517,0.9895961517468095,0.010403848253190517,56.071372985839844,168.39578247070312,27.523136138916016,53.63633728027344,0.6348893642425537,0.00020424842344100432,1.0638000965118408,0.9743605852127075,0.47999998927116394,0.0008133445785285801,59.24595260620117,121.30017852783203,9519.001953125,56.771820068359375,0.6516249775886536,0.00021062675586152178,3.667249917984009,3.644655704498291,0.5450000166893005,0.00020749067780429601,51.512699127197266,89.58037567138672,17.996999740600586,48.94593048095703,0.7019911408424377,0.00015151389521075913,0.7914523482322693,0.8538798093795776,0.5132743120193481,0.0007656017061199996,0.0,0.3821187913417816,0.014999999664723873,0.04912532493472099,12.663162231445312,0.6797698736190796,,,,,,,,,,pre,0.7078855633735657,0.9997058510780334
1900,9.570503607392311e-07,1.0319990906282328e-06,8.316189905599458e-07,4.600558511924646e-08,9.361127695228788e-07,4.400948938609872e-09,3.245724428779795e-06,22.286535263061523,1.0,0.009844501502811909,0.9901554984971881,0.009844501502811909,55.88108444213867,168.440185546875,26.856184005737305,53.45853805541992,0.6346902847290039,0.0001918004953945831,1.1017144918441772,1.0080145597457886,0.47999998927116394,0.0007907827012616304,58.625885009765625,119.70796966552734,19768.96484375,56.16897201538086,0.6507999897003174,0.00019418072464583063,3.604637622833252,3.583691358566284,0.5450000166893005,0.00019228866247004753,51.67096710205078,89.00714111328125,18.732154846191406,49.106746673583984,0.7015044093132019,0.0001344669356320044,0.7405931353569031,0.8112931847572327,0.5132743120193481,0.000740683788679093,0.0,0.3830757141113281,0.014999999664723873,0.048958223313093185,12.675349235534668,0.6836562752723694,,,,,,,,,,pre,0.6889562606811523,0.999752402305603
2000,9.508578386885347e-07,1.0333562840969535e-06,8.319801736433874e-07,4.6146528376311835e-08,9.261719355890818e-07,4.249285368018718e-09,3.2237189770967234e-06,22.159421920776367,1.0,0.009956371039152145,0.9900436289608479,0.009956371039152145,55.709102630615234,168.47047424316406,26.47064208984375,53.29873275756836,0.6346017718315125,0.00018420952840520456,1.1356399059295654,1.038537621498108,0.48500001430511475,0.0007446742698287387,58.08454513549805,118.18189239501953,81476.75,55.64422607421875,0.6503999829292297,0.00017906123072975006,3.547581911087036,3.528367757797241,0.5450000166893005,0.00017909103362618995,51.80118942260742,88.45988464355469,19.44252586364746,49.24006271362305,0.7015929222106934,0.00012091808796949708,0.6945943236351013,0.7736939191818237,0.5044247508049011,0.0007142169366950335,0.0,0.38378459215164185,0.014999999664723873,0.048788510262966156,12.699515342712402,0.6874244213104248,0.00015711982268840075,29.79,0.05010940702840017,5.719563534259796,"[44, 53, 45]",26.395,0.04872752654202636,5.890770518779755,"[25, 12, 36]",pre,0.6767756938934326,0.999776691198349
2100,9.491725450061494e-07,9.648426839703461e-07,8.319267408296582e-07,4.565582401028223e-08,9.177998094855866e-07,4.1977039622054235e-09,3.210335307812784e-06,22.045421600341797,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,55.555606842041016,168.48822021484375,26.367149353027344,53.15715408325195,0.6338053345680237,0.00017827141591503085,1.1658140420913696,1.0660842657089233,0.49000000953674316,0.0006746530651100812,57.615142822265625,116.7315902709961,13191.7626953125,55.190940856933594,0.6500999927520752,0.00016539428380986805,3.4976234436035156,3.480039119720459,0.5450000166893005,0.00015759036087127515,51.90748977661133,87.94085693359375,20.13784408569336,49.349876403808594,0.7013716697692871,0.00011000689504990065,0.6533122658729553,0.7408349514007568,0.4955752193927765,0.000688021636696234,0.0,0.3842480480670929,0.019999999552965164,0.048684071749448776,12.720617294311523,0.69071364402771,,,,,,,,,,pre,0.6700152158737183,0.9997934699058533
2200,9.52027335188177e-07,1.0015845646194066e-06,8.347237212547043e-07,4.539594655739165e-08,9.132650120591279e-07,4.043501089512347e-09,3.200717401341535e-06,21.94105339050293,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,55.418914794921875,168.5001220703125,26.731775283813477,53.032161712646484,0.6332964897155762,0.0001720220929630312,1.1933727264404297,1.0914753675460815,0.49000000953674316,0.0006258333787221039,57.20878601074219,115.3564453125,7939.759765625,54.80008316040039,0.6498500108718872,0.0001534881800783193,3.454054594039917,3.4378163814544678,0.5400000214576721,0.00014526735866704965,51.99321365356445,87.4481430053711,20.817176818847656,49.43944549560547,0.7014601826667786,0.00010112091587770234,0.6162613034248352,0.7121472358703613,0.4690265357494354,0.0006687867671852152,0.0,0.38495951890945435,0.019999999552965164,0.048539165407419205,12.686214447021484,0.6935937404632568,,,,,,,,,,pre,0.6618597507476807,0.9998098909854889
2300,9.438894039703882e-07,9.704261856313678e-07,8.358347258763388e-07,4.7164121497189626e-08,9.082267524718191e-07,4.313104096098641e-09,3.1917850265017478e-06,21.848209381103516,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,55.29741287231445,168.51907348632812,27.35868263244629,52.92155456542969,0.6326548457145691,0.00016500470031020873,1.2183034420013428,1.1146202087402344,0.49000000953674316,0.0006268082116015174,56.85719299316406,114.05551147460938,6452.70947265625,54.46327209472656,0.6496250033378601,0.00014331707982097948,3.415945529937744,3.4007205963134766,0.5400000214576721,0.0001290110221886714,52.06188201904297,86.9800033569336,21.480195999145508,49.512229919433594,0.7017256617546082,9.377710791315906e-05,0.5832034945487976,0.6872584223747253,0.48672565817832947,0.0006376537187244846,0.0,0.38542428612709045,0.019999999552965164,0.048382505774497986,12.682632446289062,0.6960791945457458,,,,,,,,,,pre,0.6630663871765137,0.9998263418674469
2400,9.489286867392366e-07,1.0198230029345723e-06,8.37437539757957e-07,4.677092846350206e-08,9.04804949186655e-07,4.353195137696275e-09,3.1821984975977102e-06,21.757179260253906,1.0,0.0092851547524333,0.9907148452475667,0.0092851547524333,55.18634796142578,168.5291290283203,27.904253005981445,52.821006774902344,0.6320353746414185,0.00016065884780150475,1.2404102087020874,1.1351557970046997,0.49000000953674316,0.0006170345132811933,56.550071716308594,112.82782745361328,6605.49462890625,54.17017364501953,0.6492249965667725,0.00013461682563175405,3.382567882537842,3.368194341659546,0.5400000214576721,0.00012482062736138467,52.113685607910156,86.53585815429688,22.11189079284668,49.56826400756836,0.7012389302253723,8.896395777835128e-05,0.5537213087081909,0.6656973958015442,0.47787609696388245,0.0006162647423514264,0.0,0.3858237564563751,0.019999999552965164,0.04828590154647827,12.699657440185547,0.6980341672897339,,,,,,,,,,pre,0.5935728549957275,0.9998346269130707
2500,9.523241715214681e-07,1.0358178315073019e-06,8.373941682293662e-07,4.5864943842843786e-08,9.01111945950106e-07,4.155808142058959e-09,3.1763156584929675e-06,21.670860290527344,1.0,0.009173285216093063,0.9908267147839069,0.009173285216093063,55.08601760864258,168.53659057617188,28.106109619140625,52.73097229003906,0.6314601898193359,0.00015666246996656584,1.2601138353347778,1.1535269021987915,0.49000000953674316,0.000588440286457577,56.28251647949219,111.67286682128906,8703.763671875,53.91598892211914,0.6483749747276306,0.00012688590200483945,3.353660821914673,3.340088367462158,0.5400000214576721,0.00010979455229429821,52.15184783935547,86.11644744873047,22.715782165527344,49.610939025878906,0.7008849382400513,8.472915422156637e-05,0.5282735228538513,0.6475580930709839,0.48672565817832947,0.0005909311368246203,0.0,0.38622716069221497,0.019999999552965164,0.04810313135385513,12.703994750976562,0.700161337852478,,28.485,0.0503648182767164,5.707875943183899,"[1, 53, 44]",26.205,0.048680233386657515,5.895052456855774,"[36, 12, 16]",pre,0.6279034614562988,0.9998453557491302
