epoch,grad_norm_layers_0_weight,grad_norm_layers_0_bias,grad_norm_layers_1_weight,grad_norm_layers_1_bias,grad_norm_layers_2_weight,grad_norm_layers_2_bias,train_loss,test_loss,train_acc,test_acc,acc_gap,grokking_score,l2_layers_0_weight,eff_rank_layers_0_weight,condition_number_layers_0_weight,weight_dist_init_layers_0_weight,sign_stability_layers_0_weight,update_weight_ratio_layers_0_weight,l2_layers_0_bias,weight_dist_init_layers_0_bias,sign_stability_layers_0_bias,update_weight_ratio_layers_0_bias,l2_layers_1_weight,eff_rank_layers_1_weight,condition_number_layers_1_weight,weight_dist_init_layers_1_weight,sign_stability_layers_1_weight,update_weight_ratio_layers_1_weight,l2_layers_1_bias,weight_dist_init_layers_1_bias,sign_stability_layers_1_bias,update_weight_ratio_layers_1_bias,l2_layers_2_weight,eff_rank_layers_2_weight,condition_number_layers_2_weight,weight_dist_init_layers_2_weight,sign_stability_layers_2_weight,update_weight_ratio_layers_2_weight,l2_layers_2_bias,weight_dist_init_layers_2_bias,sign_stability_layers_2_bias,update_weight_ratio_layers_2_bias,total_weight_sq,dead_frac_hidden_0,sparsity_hidden_0,dead_frac_hidden_1,sparsity_hidden_1,margin,test_entropy,test_confidence,sharpness,fourier_mean_top_freq_hidden_0,fourier_mean_frac_explained_hidden_0,fourier_mean_entropy_hidden_0,fourier_key_freqs_hidden_0,fourier_mean_top_freq_hidden_1,fourier_mean_frac_explained_hidden_1,fourier_mean_entropy_hidden_1,fourier_key_freqs_hidden_1,logit_fourier_frac,logit_fourier_entropy,idim_hidden_0,idim_hidden_1,group_assoc_frac,group_has_identity,weight_fourier_frac_x_layers_0_weight,weight_fourier_frac_y_layers_0_weight,weight_fourier_frac_mean_layers_0_weight,phase,grad_alignment,cka_vs_prev
0,0.003171321703121066,0.002466099802404642,0.003960462287068367,0.006455619353801012,0.007818839512765408,0.014807152561843395,4.729003429412842,4.728525638580322,0.007675438653677702,0.010649960488080978,-0.0029745218344032764,1.387537698966303,8.172451020867397,168.38990783691406,31.600446701049805,0.019538139924407005,0.9993362426757812,0.0023907319699190237,0.5561582918326294,0.0014123236760497093,1.0,0.0025394274711846416,8.173231431700243,160.31655883789062,1714.5538330078125,0.019034449011087418,0.9995999932289124,0.0023288768811577814,0.5887937737246492,0.001381907262839377,1.0,0.0023470141320209308,6.1185935634608235,103.12437438964844,6.767917633056641,0.014212645590305328,0.9988937973976135,0.002322861478296468,0.4426235529184589,0.0010792830726131797,1.0,0.0024383769431413262,171.87976068258286,0.0,0.5210283398628235,0.05999999865889549,0.47266367077827454,1.0132789611816406e-06,4.7263383865356445,0.005979922134429216,0.04607754945755005,27.955,0.045516347193787304,5.946964154243469,"[8, 12, 48]",27.775,0.03446937422468009,6.358658876419067,"[35, 36, 0]",0.8616090782062702,1.0700582937724823,102.0,63.0,0.38669493794441223,0.0,0.08223893493413925,0.07989174872636795,0.0810653418302536,pre,,
100,0.028421353548765182,0.005465270020067692,0.022728580981492996,0.003071264596655965,0.029110658913850784,0.0014089889591559768,4.0449299812316895,5.433452606201172,0.09555137902498245,0.01581832394003868,0.07973305508494377,0.16554783511709328,19.590225024330532,161.2704315185547,38.153038024902344,15.728056907653809,0.7086282968521118,0.01149431097092568,1.1949619951150277,1.0881669521331787,0.4650000035762787,0.0036817551579358797,19.767424417845497,133.10345458984375,7464.44384765625,15.829000473022461,0.7041499614715576,0.010634003464503399,0.9320198422906524,0.7232874631881714,0.7049999833106995,0.009541822304811412,15.657897984311603,92.3172378540039,16.527355194091797,12.141277313232422,0.7405309677124023,0.010523859988454485,0.5386609779677572,0.3746306896209717,0.8318583965301514,0.010269579259722446,1022.284504711628,0.0,0.3229174315929413,0.029999999329447746,0.05202929303050041,3.8504600524902344e-05,4.440705299377441,0.23976486921310425,,,,,,,,,,,,,,,,,,,pre,0.014066148549318314,0.31991642713546753
200,0.058694686740636826,0.04710100591182709,0.04200126603245735,0.00457532936707139,0.04890097305178642,0.0007819608435966074,2.2071518898010254,7.487823486328125,0.547149121761322,0.01581832394003868,0.5313307978212833,0.028910443809391635,33.28007260241292,167.1595001220703,30.145254135131836,29.782583236694336,0.6874557137489319,0.005361385124729902,1.0028715033215259,0.879233717918396,0.5,0.0018653334672306594,35.34064316859998,127.47946166992188,22204.794921875,31.89940643310547,0.679224967956543,0.0050069770905379314,1.6292074460180461,1.5024057626724243,0.5999999642372131,0.004442058701286908,28.167774547330122,90.69364929199219,24.88811683654785,24.966665267944336,0.7172566056251526,0.0048267770350621,0.9204942740697933,0.7939619421958923,0.7079645991325378,0.005941225030241209,3154.4551928043365,0.0,0.3883803188800812,0.019999999552965164,0.042139723896980286,0.00017213821411132812,3.5667688846588135,0.4784509539604187,,,,,,,,,,,,,,,,,,,pre,0.5966739654541016,0.7673549354076385
300,0.04700133949518204,0.01550240721553564,0.03233308345079422,0.0021145411301404238,0.036701444536447525,0.0003957554290536791,0.5814310908317566,9.71890640258789,0.986372172832489,0.01675802655518055,0.9696141462773085,0.016989557305796467,42.439153939603635,167.008056640625,37.82050323486328,39.19789123535156,0.6712167859077454,0.0029760689892828606,0.9604599549198174,0.8413504362106323,0.5099999904632568,0.0013707704294130562,46.032920667238244,127.78734588623047,2118.18994140625,42.85743713378906,0.6663749814033508,0.002763762122787007,2.08915913143658,1.9959611892700195,0.5849999785423279,0.002399605079072701,37.5565020299623,91.53812408447266,24.504642486572266,34.48857116699219,0.7093805074691772,0.002594115712350836,1.2602256703751602,1.135300636291504,0.6725663542747498,0.003524320184719557,5337.477654933929,0.0,0.4066416025161743,0.014999999664723873,0.04002036154270172,0.00057220458984375,2.52036714553833,0.818488597869873,,,,,,,,,,,,,,,,,,,pre,0.621139407157898,0.938115119934082
400,0.014979994855821133,0.0045866756699979305,0.010663039050996304,0.0005969008198007941,0.012126116082072258,9.882983431452885e-05,0.10585260391235352,11.068767547607422,1.0,0.01754111237823963,0.9824588876217604,0.01754111237823963,47.06591071223285,166.47698974609375,33.8468017578125,43.97355651855469,0.6605530977249146,0.0013878365671719816,0.9480457043414596,0.8341625928878784,0.5299999713897705,0.0009131118423435114,51.70925611502016,128.6021270751953,10468.5009765625,48.68814468383789,0.6588749885559082,0.0012862127869391177,2.375721470520727,2.296691417694092,0.6049999594688416,0.0010965308922549334,42.514427698135606,92.2110824584961,22.926898956298828,39.526466369628906,0.7057964205741882,0.0011524861076896414,1.451872090645879,1.3314778804779053,0.6283186078071594,0.0015660848493384532,6705.174457371235,0.0,0.41270989179611206,0.014999999664723873,0.03768327087163925,1.768289566040039,1.9116737842559814,1.0991567373275757,,,,,,,,,,,,,,,,,,,pre,0.8538740873336792,0.9785976707935333
500,0.005573782604187727,0.0018474451499059796,0.004018083214759827,0.0002124248567270115,0.004551253747195005,3.302278491901234e-05,0.03222935274243355,11.205360412597656,1.0,0.0202036015689373,0.9797963984310627,0.0202036015689373,48.932745418776065,166.0584716796875,35.64925765991211,45.95186233520508,0.6549557447433472,0.0010286872951946868,0.9205502188481886,0.8138336539268494,0.5349999666213989,0.0008101634335905809,54.14101505992245,129.0989990234375,9804.9541015625,51.23296356201172,0.6548999547958374,0.0009305685494696867,2.527864617706348,2.460031509399414,0.5899999737739563,0.0007967595429774378,44.60543710727707,92.54637908935547,21.73003387451172,41.68858337402344,0.7029646039009094,0.0008157334303468181,1.5449217206759562,1.4304335117340088,0.6194690465927124,0.0011442702407129138,7324.9324008226395,0.0,0.4161403477191925,0.014999999664723873,0.03636278212070465,3.1590213775634766,1.6853200197219849,1.2544889450073242,,26.58,0.04886107430378968,5.745067942142486,"[2, 24, 16]",29.265,0.04099700948997431,6.3036121034622195,"[44, 41, 42]",0.06073668964325196,6.9504660758297,129.0,68.0,0.09933348745107651,0.0,0.08036424964666367,0.07992751151323318,0.08014588057994843,pre,0.8835870027542114,0.9905051290988922
600,0.002264061477035284,0.0007967481506057084,0.001633052946999669,8.638549479655921e-05,0.0018390127224847674,1.2386358321236912e-05,0.011278440244495869,10.851358413696289,1.0,0.024119028821587563,0.9758809711784124,0.024119028821587563,50.118638545829434,165.52516174316406,36.1832275390625,47.24259948730469,0.6495575308799744,0.0009346588314317682,0.8908031352402079,0.7936713695526123,0.5450000166893005,0.000780328756602372,55.701834224175236,129.47610473632812,1600.345947265625,52.8984489440918,0.6503250002861023,0.0008259310371005092,2.658535770453266,2.6005306243896484,0.5799999833106995,0.000710954429279686,45.92970809767356,92.7018051147461,20.930646896362305,43.08489227294922,0.6989380121231079,0.0007285734584533791,1.625909917341952,1.5166821479797363,0.5929203629493713,0.0009518864545046561,7734.615277290344,0.0,0.4190162718296051,0.014999999664723873,0.034978851675987244,4.241307258605957,1.5466150045394897,1.3705085515975952,,,,,,,,,,,,,,,,,,,pre,0.8947453498840332,0.9924845993518829
700,0.0009305136045441031,0.0003138322790618986,0.0006706173880957067,3.5320244933245704e-05,0.0007506772526539862,4.943212843500078e-06,0.004089171998202801,10.16252613067627,1.0,0.031010178849101067,0.9689898211508989,0.031010178849101067,50.98773644297347,165.00018310546875,47.075740814208984,48.21525192260742,0.6449999809265137,0.0008708726579746836,0.8640973130675158,0.7772876620292664,0.5349999666213989,0.0008368665734282063,56.83713755176385,129.7112274169922,3418.6025390625,54.13631057739258,0.6464999914169312,0.0007671035401571796,2.780121134856375,2.729067087173462,0.5649999976158142,0.0006636832756002805,46.885186393198865,92.73624420166016,20.235538482666016,44.114479064941406,0.695398211479187,0.0006773992328886464,1.6953345793943118,1.5934505462646484,0.5929203629493713,0.0008954855812867309,8039.780072808266,0.0,0.4216329753398895,0.014999999664723873,0.033755481243133545,5.266489028930664,1.445530891418457,1.4736316204071045,,,,,,,,,,,,,,,,,,,pre,0.9067496061325073,0.9931703507900238
800,0.000383125152438879,0.00013955759641248733,0.00027586810756474733,1.4368715710588731e-05,0.0003067776560783386,1.8963340835398412e-06,0.0015036973636597395,9.21031379699707,1.0,0.046045418828725815,0.9539545811712742,0.046045418828725815,51.644173005952474,164.4585723876953,48.014869689941406,48.97397994995117,0.6406858563423157,0.0008459336747158598,0.8441335371532785,0.7687811255455017,0.5199999809265137,0.0007747892961196172,57.67328466172076,129.7953643798828,9434.7734375,55.073951721191406,0.6432499885559082,0.0007298108000694636,2.895899563770689,2.8501241207122803,0.5600000023841858,0.0006231593504135174,47.58734516572526,92.67692565917969,19.84422492980957,44.891849517822266,0.6943362951278687,0.0006400657077730377,1.7611945952126984,1.6687543392181396,0.6017699241638184,0.0008586616148681353,8270.0843911767,0.0,0.4237288534641266,0.014999999664723873,0.03235510736703873,6.182043075561523,1.3659746646881104,1.5703271627426147,,,,,,,,,,,,,,,,,,,pre,0.9140118956565857,0.9934962093830109
900,0.00015715228801127523,5.1305294618941844e-05,0.0001130891396314837,5.823616902489448e-06,0.00012491045345086604,7.317617018998135e-07,0.0005556191899813712,8.055083274841309,1.0,0.06844165921211243,0.9315583407878876,0.06844165921211243,52.12059708622878,163.8760986328125,42.97810363769531,49.55221939086914,0.6372787356376648,0.0008211147519337117,0.8243948219582766,0.7629863023757935,0.5099999904632568,0.0008426748601877659,58.242675320727024,129.65679931640625,2495.58154296875,55.744632720947266,0.6400499939918518,0.0006982715381640832,3.0041881572855917,2.9633543491363525,0.5550000071525574,0.000587722658281793,48.07172375731913,92.5372543334961,19.564340591430664,45.452247619628906,0.6919026374816895,0.000606478720808832,1.8157426832078727,1.7321019172668457,0.5929203629493713,0.000755371797790626,8432.658188939095,0.0,0.4255247414112091,0.014999999664723873,0.030686089769005775,7.083003997802734,1.3061214685440063,1.6588919162750244,,,,,,,,,,,,,,,,,,,pre,0.9027516841888428,0.993604451417923
1000,6.46576372673735e-05,3.29625909216702e-05,4.653885480365716e-05,2.399802269792417e-06,5.111180871608667e-05,2.823392719619733e-07,0.00020776099700015038,6.778679370880127,1.0,0.11166796833276749,0.8883320316672325,0.11166796833276749,52.44757892559246,163.24964904785156,41.36225128173828,49.98478698730469,0.6327654719352722,0.0008024424893970885,0.8037452736770468,0.7567825317382812,0.5099999904632568,0.000866222358507752,58.578352143464656,129.22433471679688,5603.62646484375,56.1806526184082,0.6370750069618225,0.0006660901934421049,3.109175019087283,3.0734364986419678,0.5600000023841858,0.0005793601985255917,48.37334460991921,92.32256317138672,19.14975929260254,45.83009719848633,0.6896017789840698,0.0005770305593510519,1.85055321334853,1.776916742324829,0.6017699241638184,0.0007134200966200418,8535.88986670971,0.0,0.42774513363838196,0.009999999776482582,0.02905936725437641,8.01357364654541,1.2478452920913696,1.7397831678390503,0.006357626058161259,26.825,0.04725317285543719,5.773992516994476,"[44, 16, 15]",27.115,0.03717301836016753,6.743310196399689,"[20, 16, 8]",0.0464480293797239,7.482434323403687,130.0,71.0,0.1284145712852478,0.0,0.07712627202272415,0.07793471217155457,0.07753049209713936,transition,0.8607981204986572,0.9936645328998566
1100,2.6644980607670732e-05,1.0095162906509358e-05,1.9445637008175254e-05,9.8992472885584e-07,2.125813261955045e-05,1.1114843090354043e-07,7.971283775987104e-05,5.475418567657471,1.0,0.18230226635932922,0.8176977336406708,0.18230226635932922,52.64290214724465,162.5242919921875,41.97500991821289,50.288822174072266,0.6298229694366455,0.0007633484477577969,0.7837883719948132,0.7519468069076538,0.5049999952316284,0.000865173828481024,58.69920510268857,128.49522399902344,8645.5244140625,56.398590087890625,0.6346249580383301,0.0006275153882191127,3.2128024660207397,3.1824166774749756,0.5600000023841858,0.0005487136490531499,48.525620447797984,92.02677154541016,18.60619354248047,46.05864334106445,0.6865044236183167,0.0005459357628584708,1.8626760463592213,1.7981034517288208,0.6017699241638184,0.0005919438129393567,8586.013651967049,0.0,0.42999136447906494,0.009999999776482582,0.02731124684214592,8.981742858886719,1.1801286935806274,1.845350742340088,,,,,,,,,,,,,,,,,,,transition,0.8917932510375977,0.9938239753246307
1200,1.1265017747064121e-05,4.461975549929775e-06,8.355883437616285e-06,4.1883865264935594e-07,9.112229236052372e-06,4.508780904188825e-08,3.184497109032236e-05,4.222610950469971,1.0,0.2775254547595978,0.7224745452404022,0.2775254547595978,52.730948962782996,161.75648498535156,40.95282745361328,50.484317779541016,0.6269247531890869,0.0007199411055447251,0.7689198035053573,0.7495055794715881,0.5099999904632568,0.0009751661274816605,58.61172224372015,127.55838775634766,6084.470703125,56.403053283691406,0.6308499574661255,0.0005666089148414507,3.305078505883591,3.2799696922302246,0.5600000023841858,0.00045811683692751324,48.570017818190834,91.64037322998047,18.17523193359375,46.177555084228516,0.6846460103988647,0.0004970534347248569,1.8445575044953564,1.7872568368911743,0.5840708017349243,0.0005054094206189933,8589.850767731667,0.0,0.4326002299785614,0.009999999776482582,0.025668075308203697,9.890170097351074,1.089894413948059,2.0169990062713623,,,,,,,,,,,,,,,,,,,transition,0.8954192996025085,0.9942623376846313
