epoch,grad_norm_layers_0_weight,grad_norm_layers_0_bias,grad_norm_layers_1_weight,grad_norm_layers_1_bias,grad_norm_layers_2_weight,grad_norm_layers_2_bias,train_loss,test_loss,train_acc,test_acc,acc_gap,grokking_score,l2_layers_0_weight,eff_rank_layers_0_weight,condition_number_layers_0_weight,weight_dist_init_layers_0_weight,sign_stability_layers_0_weight,update_weight_ratio_layers_0_weight,l2_layers_0_bias,weight_dist_init_layers_0_bias,sign_stability_layers_0_bias,update_weight_ratio_layers_0_bias,l2_layers_1_weight,eff_rank_layers_1_weight,condition_number_layers_1_weight,weight_dist_init_layers_1_weight,sign_stability_layers_1_weight,update_weight_ratio_layers_1_weight,l2_layers_1_bias,weight_dist_init_layers_1_bias,sign_stability_layers_1_bias,update_weight_ratio_layers_1_bias,l2_layers_2_weight,eff_rank_layers_2_weight,condition_number_layers_2_weight,weight_dist_init_layers_2_weight,sign_stability_layers_2_weight,update_weight_ratio_layers_2_weight,l2_layers_2_bias,weight_dist_init_layers_2_bias,sign_stability_layers_2_bias,update_weight_ratio_layers_2_bias,total_weight_sq,dead_frac_hidden_0,sparsity_hidden_0,dead_frac_hidden_1,sparsity_hidden_1,margin,test_entropy,test_confidence,sharpness,fourier_mean_top_freq_hidden_0,fourier_mean_frac_explained_hidden_0,fourier_mean_entropy_hidden_0,fourier_key_freqs_hidden_0,fourier_mean_top_freq_hidden_1,fourier_mean_frac_explained_hidden_1,fourier_mean_entropy_hidden_1,fourier_key_freqs_hidden_1,logit_fourier_frac,logit_fourier_entropy,idim_hidden_0,idim_hidden_1,group_assoc_frac,group_has_identity,weight_fourier_frac_x_layers_0_weight,weight_fourier_frac_y_layers_0_weight,weight_fourier_frac_mean_layers_0_weight,phase,grad_alignment,cka_vs_prev
0,0.003323795972391963,0.00272046634927392,0.0038041051011532545,0.006394317373633385,0.006886290851980448,0.013482212089002132,4.788337707519531,4.788548946380615,0.008101851679384708,0.007936508394777775,0.0001653432846069336,0.9795919141512239,8.179542460061995,171.14503479003906,18.705585479736328,0.020366854965686798,0.9993124604225159,0.002489974819782783,0.49384508605614086,0.001415905891917646,0.9950000047683716,0.0028671054193666395,8.162275054776346,161.20162963867188,445.5626525878906,0.01908494345843792,0.9993499517440796,0.00233818913519484,0.5667163657618649,0.0013729635393247008,1.0,0.002422664325255369,6.319262215731507,108.79927825927734,7.557132244110107,0.014731005765497684,0.9992083311080933,0.0023311275431895516,0.4709392604276057,0.0011071691988036036,1.0,0.0023509809420729486,174.24755807220936,0.0,0.5036481618881226,0.06499999761581421,0.47134605050086975,6.92903995513916e-07,4.786491870880127,0.00584786431863904,0.06193907931447029,31.695,0.04557268991427893,5.951223139762878,"[7, 51, 36]",29.175,0.03481039541346531,6.537430896759033,"[7, 51, 50]",0.8686727007064589,1.0323283604656657,109.0,67.0,0.2926030158996582,0.0,0.07901068776845932,0.07856842875480652,0.07878955826163292,pre,,
100,0.039943989366292953,0.009987672790884972,0.03419676795601845,0.004210613667964935,0.043344758450984955,0.0017912579933181405,3.751277208328247,5.763637065887451,0.13657407462596893,9.920635056914762e-05,0.13647486827539979,0.0007263922588590908,21.041348395128015,159.7232208251953,33.86190414428711,17.23169708251953,0.699916660785675,0.010923508819018891,1.371287796765368,1.2854200601577759,0.5199999809265137,0.004411892423744671,20.757957311547948,134.65304565429688,2406.775634765625,16.64296531677246,0.7094500064849854,0.010307219215203174,0.9861057748486003,0.8069115877151489,0.6599999666213989,0.010604228068176529,16.561058125622118,96.52073669433594,17.413516998291016,12.95797348022461,0.7420416474342346,0.010014209256983144,0.6467616474885546,0.42723384499549866,0.7666667103767395,0.008478664075934995,1151.170915722847,0.0,0.27297452092170715,0.04999999701976776,0.07309490442276001,1.0371208190917969e-05,4.351700305938721,0.271149218082428,,,,,,,,,,,,,,,,,,,pre,0.055347740650177,0.3206239342689514
200,0.06213279813528061,0.017598817124962807,0.04658845067024231,0.003107046475633979,0.05620798096060753,0.0007785485940985382,1.5169756412506104,8.755483627319336,0.7740740776062012,9.920635056914762e-05,0.773974871255632,0.0001281613135475871,34.49205389979789,167.98858642578125,23.047863006591797,31.02709197998047,0.6830624938011169,0.005213326732340657,1.2278322098942047,1.1130828857421875,0.5199999809265137,0.002091492710163971,35.89876138999698,130.16265869140625,7026.9423828125,32.15727615356445,0.696399986743927,0.004850154067547974,1.8011699265333203,1.6990249156951904,0.5949999690055847,0.005119768307721307,28.641366602509997,96.44120025634766,17.680810928344727,25.259017944335938,0.731124997138977,0.004669231340724178,0.9442888502592832,0.8013806939125061,0.675000011920929,0.00524468226776543,3304.3941988945007,0.0,0.34120139479637146,0.03999999910593033,0.06601041555404663,0.00014543533325195312,3.1259825229644775,0.5245714783668518,,30.285,0.049585231593833795,5.63801766872406,"[58, 54, 53]",29.49,0.04922587496939128,5.233655972480774,"[12, 0, 10]",0.115304968240775,5.314077262083689,124.0,44.0,0.01248668972402811,0.0,0.08009904623031616,0.07784859091043472,0.07897381857037544,pre,0.7006475925445557,0.7690657377243042
