epoch,grad_norm_layers_0_weight,grad_norm_layers_0_bias,grad_norm_layers_1_weight,grad_norm_layers_1_bias,grad_norm_layers_2_weight,grad_norm_layers_2_bias,train_loss,test_loss,train_acc,test_acc,acc_gap,grokking_score,l2_layers_0_weight,eff_rank_layers_0_weight,condition_number_layers_0_weight,weight_dist_init_layers_0_weight,sign_stability_layers_0_weight,update_weight_ratio_layers_0_weight,l2_layers_0_bias,weight_dist_init_layers_0_bias,sign_stability_layers_0_bias,update_weight_ratio_layers_0_bias,l2_layers_1_weight,eff_rank_layers_1_weight,condition_number_layers_1_weight,weight_dist_init_layers_1_weight,sign_stability_layers_1_weight,update_weight_ratio_layers_1_weight,l2_layers_1_bias,weight_dist_init_layers_1_bias,sign_stability_layers_1_bias,update_weight_ratio_layers_1_bias,l2_layers_2_weight,eff_rank_layers_2_weight,condition_number_layers_2_weight,weight_dist_init_layers_2_weight,sign_stability_layers_2_weight,update_weight_ratio_layers_2_weight,l2_layers_2_bias,weight_dist_init_layers_2_bias,sign_stability_layers_2_bias,update_weight_ratio_layers_2_bias,dead_frac_hidden_0,sparsity_hidden_0,dead_frac_hidden_1,sparsity_hidden_1,margin,test_entropy,sharpness,fourier_mean_top_freq_hidden_0,fourier_mean_frac_explained_hidden_0,fourier_mean_entropy_hidden_0,fourier_key_freqs_hidden_0,fourier_mean_top_freq_hidden_1,fourier_mean_frac_explained_hidden_1,fourier_mean_entropy_hidden_1,fourier_key_freqs_hidden_1,phase,grad_alignment,cka_vs_prev
4600,9.446766284781916e-07,1.0459519899086445e-06,8.485541798108898e-07,4.9250139966261486e-08,8.863668767844501e-07,4.7219126386721655e-09,3.0959820378484437e-06,20.31049919128418,1.0,0.0004474773595575243,0.9995525226404425,0.0004474773595575243,54.56489562988281,168.02809143066406,29.140668869018555,52.246864318847656,0.6354867219924927,0.00014075655526178774,1.1982395648956299,1.0785882472991943,0.5299999713897705,0.0006092096719955068,54.61093521118164,100.36579132080078,240260.90625,52.46952819824219,0.6416749954223633,8.918701132668373e-05,3.2340774536132812,3.2152326107025146,0.5450000166893005,5.462063305816054e-05,52.234840393066406,82.20380401611328,28.438512802124023,49.858131408691406,0.6909734606742859,6.85802249119421e-05,0.40002158284187317,0.5876977443695068,0.4955752193927765,0.0001819861458038508,0.0,0.4140796363353729,0.02500000037252903,0.04667362943291664,12.912984848022461,0.8752272725105286,,,,,,,,,,pre,0.68397456407547,0.9998533427715302
4700,9.408118444298452e-07,1.0584890333120711e-06,8.476062589579669e-07,4.91281859638093e-08,8.847635513120622e-07,4.709152179316334e-09,3.086986907874234e-06,20.181665420532227,1.0,0.0004474773595575243,0.9995525226404425,0.0004474773595575243,54.51232147216797,167.99893188476562,28.74903678894043,52.20368957519531,0.635044276714325,0.0001439481829083613,1.196578860282898,1.0775694847106934,0.5350000262260437,0.0006290737968482055,54.546443939208984,100.03243255615234,254958.296875,52.41365051269531,0.640999972820282,8.867565425459924e-05,3.2351291179656982,3.2161614894866943,0.5450000166893005,5.5759292190159416e-05,52.1852912902832,82.02576446533203,28.82123374938965,49.814430236816406,0.6906194686889648,6.819475338819533e-05,0.39836880564689636,0.5869516730308533,0.5044247508049011,0.00017068493973076236,0.0,0.414389044046402,0.02500000037252903,0.04652610793709755,12.913318634033203,0.8776001930236816,,,,,,,,,,pre,0.6445112824440002,0.9998491704463959
4800,9.409174595020886e-07,1.1699069091264391e-06,8.486356364301173e-07,5.555944326829376e-08,8.846244554661098e-07,5.109638490097268e-09,3.0827227419649716e-06,20.05101203918457,1.0,0.0004474773595575243,0.9995525226404425,0.0004474773595575243,54.45851135253906,167.97410583496094,28.576045989990234,52.15903091430664,0.6345796585083008,0.00014110693973784237,1.1951227188110352,1.0767408609390259,0.5350000262260437,0.0006781206292337395,54.48198699951172,99.71802520751953,284968.59375,52.35772705078125,0.6406750082969666,8.799701275763321e-05,3.2359228134155273,3.2168827056884766,0.5450000166893005,5.7814703719778196e-05,52.13458251953125,81.85272216796875,29.19764518737793,49.76953887939453,0.6903539896011353,6.825054792009896e-05,0.396790087223053,0.586310863494873,0.5044247508049011,0.00016763095581582665,0.0,0.4146396815776825,0.02500000037252903,0.046313315629959106,12.889867782592773,0.8801060914993286,,,,,,,,,,pre,0.5764216780662537,0.9998508989810944
4900,9.391264370606223e-07,1.1908114174730144e-06,8.463470066999434e-07,4.920281782005986e-08,8.834695677251148e-07,4.541955256343044e-09,3.0759686069359304e-06,19.924152374267578,1.0,0.0005593466921709478,0.999440653307829,0.0005593466921709478,54.406776428222656,167.95399475097656,28.592803955078125,52.116214752197266,0.6340929269790649,0.0001369651499991937,1.1937839984893799,1.0759392976760864,0.5299999713897705,0.0006219589488008561,54.42006301879883,99.41999816894531,446805.9375,52.30427551269531,0.6399750113487244,8.687085226302518e-05,3.236375093460083,3.2171428203582764,0.5450000166893005,5.7673028256088545e-05,52.08512496948242,81.68400573730469,29.551246643066406,49.72581481933594,0.6898230314254761,6.742171878493761e-05,0.39525485038757324,0.5856581926345825,0.5044247508049011,0.00015754799871025012,0.0,0.4149399399757385,0.02500000037252903,0.046233680099248886,12.890950202941895,0.8824459314346313,,,,,,,,,,pre,0.5500016212463379,0.9998562037944794
5000,9.392140327690868e-07,1.0577361990726786e-06,8.465912060273695e-07,5.0521297367822626e-08,8.829741773297428e-07,4.567027200863549e-09,3.0688097467646003e-06,19.80469512939453,1.0,0.0004474773595575243,0.9995525226404425,0.0004474773595575243,54.35760498046875,167.9301300048828,28.69635772705078,52.07516860961914,0.6338053345680237,0.00013542510033890615,1.1923264265060425,1.0752167701721191,0.5249999761581421,0.00060647025497705,54.36132049560547,99.13865661621094,1490468.75,52.25376892089844,0.639549970626831,8.562722279026783e-05,3.2364962100982666,3.217007637023926,0.5450000166893005,5.767708824399262e-05,52.03790283203125,81.51856231689453,29.884540557861328,49.684207916259766,0.6890265345573425,6.674278834853953e-05,0.39313602447509766,0.5846816897392273,0.5132743120193481,0.0001530753036520381,0.0,0.415305495262146,0.02500000037252903,0.04613446444272995,12.919759750366211,0.8844566345214844,0.0001481785293435678,26.705,0.1205725984696594,5.521610890626907,"[41, 2, 13]",26.36,0.04588694082510861,6.093224170207978,"[12, 34, 55]",pre,0.5877959728240967,0.9998646378517151
5100,9.404653269484697e-07,1.1751210422517033e-06,8.451385724583815e-07,5.22803560443208e-08,8.814256489131367e-07,4.690438704102462e-09,3.062647010665387e-06,19.683671951293945,1.0,0.0004474773595575243,0.9995525226404425,0.0004474773595575243,54.308170318603516,167.9048309326172,28.76974868774414,52.03384017944336,0.6336283087730408,0.00013611687412715928,1.1906263828277588,1.0743141174316406,0.5249999761581421,0.0006567687479293277,54.303123474121094,98.87159729003906,884862.9375,52.20372772216797,0.6395000219345093,8.53958500042948e-05,3.237314462661743,3.2175369262695312,0.5450000166893005,5.7500341784047904e-05,51.99043273925781,81.35856628417969,30.189638137817383,49.64237594604492,0.6883186101913452,6.661154034081925e-05,0.3914887607097626,0.584014356136322,0.5044247508049011,0.00013991679746315957,0.0,0.4155026078224182,0.02500000037252903,0.04598694667220116,12.921034812927246,0.8862358331680298,,,,,,,,,,pre,0.6051598191261292,0.9998660385608673
5200,9.356484724776237e-07,1.0606889873088221e-06,8.446365882264217e-07,5.054246088320724e-08,8.809654445940396e-07,4.587025870250727e-09,3.0573871754313586e-06,19.56332015991211,1.0,0.0006712159956805408,0.9993287840043195,0.0006712159956805408,54.25975036621094,167.87745666503906,29.02073860168457,51.99351501464844,0.6335397958755493,0.00013406046783037497,1.189018964767456,1.0734748840332031,0.5249999761581421,0.0006243498900326882,54.24688720703125,98.61277770996094,416197.4375,52.15548324584961,0.6392750144004822,8.446070517633052e-05,3.2389373779296875,3.218956232070923,0.5450000166893005,5.4078518886906085e-05,51.94376754760742,81.20295715332031,30.474485397338867,49.60136032104492,0.6882300972938538,6.60806794782167e-05,0.3905693590641022,0.5838000178337097,0.5132743120193481,0.0001437099554272343,0.0,0.41560181975364685,0.02500000037252903,0.045866839587688446,12.938102722167969,0.8881993293762207,,,,,,,,,,pre,0.645285964012146,0.9998658001422882
5300,9.379046446156281e-07,1.0931763654298265e-06,8.424436259701906e-07,4.8769315696972626e-08,8.792244443611708e-07,4.673241793540228e-09,3.0499168133246712e-06,19.446226119995117,1.0,0.0007830853573977947,0.9992169146426022,0.0007830853573977947,54.21287536621094,167.848876953125,29.29132652282715,51.954776763916016,0.6334734559059143,0.00013621494512529571,1.1871883869171143,1.072495460510254,0.5249999761581421,0.0006163083698012865,54.19283676147461,98.36067962646484,286688.8125,52.10933303833008,0.6388499736785889,8.40035884214873e-05,3.2405030727386475,3.2203383445739746,0.5450000166893005,5.094937055787862e-05,51.89854049682617,81.05073547363281,30.741289138793945,49.56175231933594,0.6877433657646179,6.549910729398944e-05,0.3899310827255249,0.583725094795227,0.5132743120193481,0.0001394701925768774,0.0,0.4157336950302124,0.02500000037252903,0.04574020951986313,12.965377807617188,0.8898723125457764,,,,,,,,,,pre,0.6263283491134644,0.99986931681633
5400,9.349496963295678e-07,1.0106698482559295e-06,8.420777817264025e-07,4.971013467525154e-08,8.785868317318091e-07,4.524076224754481e-09,3.0438786779996008e-06,19.32874870300293,1.0,0.0007830853573977947,0.9992169146426022,0.0007830853573977947,54.1662712097168,167.82318115234375,29.53111457824707,51.91615676879883,0.6330752372741699,0.00013266983514947114,1.1852134466171265,1.0714390277862549,0.5199999809265137,0.0005951609325852311,54.13968276977539,98.1155014038086,230024.125,52.06402587890625,0.6382750272750854,8.356497304412036e-05,3.2411153316497803,3.2208402156829834,0.5450000166893005,5.0532450575179526e-05,51.85398864746094,80.9017333984375,30.97309112548828,49.52269744873047,0.687079668045044,6.50755729823321e-05,0.38871556520462036,0.5833046436309814,0.5132743120193481,0.00013602817378166704,0.0,0.41593602299690247,0.02500000037252903,0.0457545705139637,12.945755004882812,0.8918659687042236,,,,,,,,,,pre,0.6664857268333435,0.9998691082000732
5500,9.318385991718969e-07,1.0760097666207002e-06,8.408084681832406e-07,5.0623956582285246e-08,8.770839485805482e-07,4.5851114016670635e-09,3.0360974960785825e-06,19.21531105041504,1.0,0.0010068240808323026,0.9989931759191677,0.0010068240808323026,54.12018585205078,167.8056640625,29.822595596313477,51.87757873535156,0.6328760981559753,0.00013239916407834496,1.183276653289795,1.070288896560669,0.5199999809265137,0.0006199407911462512,54.0873908996582,97.8796157836914,213826.546875,52.01959991455078,0.6381750106811523,8.291319665090592e-05,3.241389274597168,3.2210237979888916,0.5450000166893005,5.482148045747893e-05,51.810176849365234,80.75580596923828,31.174707412719727,49.48423767089844,0.6868584156036377,6.43643579482634e-05,0.3868308365345001,0.5825569033622742,0.5221238732337952,0.00013752554310593007,0.0,0.4161057472229004,0.02500000037252903,0.04566318541765213,12.922874450683594,0.8937461972236633,,27.2,0.12472665943183169,5.505499544143677,"[41, 2, 13]",25.545,0.04621930072548504,6.097321333885193,"[12, 34, 15]",pre,0.6452771425247192,0.9998752176761627
5600,9.323771337221842e-07,1.1098669574494124e-06,8.408360372413881e-07,5.009718506698846e-08,8.76910860370117e-07,4.573804890384281e-09,3.033078201042372e-06,19.100664138793945,1.0,0.0010068240808323026,0.9989931759191677,0.0010068240808323026,54.07341003417969,167.78173828125,30.064878463745117,51.83810806274414,0.6328097581863403,0.00013256958464057724,1.1813322305679321,1.0691229104995728,0.5199999809265137,0.0006334176712934648,54.03480911254883,97.65160369873047,212971.890625,51.97473907470703,0.6373999714851379,8.24261222389147e-05,3.242896318435669,3.222365140914917,0.5450000166893005,4.952880484396547e-05,51.765480041503906,80.61495971679688,31.362640380859375,49.44499969482422,0.6863716840744019,6.415065010113524e-05,0.3860073387622833,0.5824351906776428,0.5309734344482422,0.0001267049151374496,0.0,0.4162728488445282,0.02500000037252903,0.04551827535033226,12.928136825561523,0.895784854888916,,,,,,,,,,pre,0.6258077621459961,0.9998766481876373
5700,9.321502716375107e-07,1.1409614444346516e-06,8.404484788115951e-07,5.082242182652408e-08,8.762739298617817e-07,4.710054568590749e-09,3.026573494935292e-06,18.987442016601562,1.0,0.0011186933843418956,0.9988813066156581,0.0011186933843418956,54.028011322021484,167.75477600097656,30.112539291381836,51.80009460449219,0.6324336528778076,0.0001329377886822193,1.1795774698257446,1.0681583881378174,0.5199999809265137,0.0006691462102393145,53.98401641845703,97.4285888671875,237495.03125,51.93157196044922,0.6367999911308289,8.219190937492359e-05,3.2448112964630127,3.224200487136841,0.5450000166893005,5.568704554842677e-05,51.72159194946289,80.47756958007812,31.53089714050293,49.40666580200195,0.6860176920890808,6.411126216735133e-05,0.3864263892173767,0.5830498933792114,0.5221238732337952,0.00013281859127782554,0.0,0.41625848412513733,0.02500000037252903,0.04534856230020523,12.917410850524902,0.897753894329071,,,,,,,,,,pre,0.6551934480667114,0.9998734295368195
5800,9.292547815675789e-07,1.058413545251824e-06,8.391141363972565e-07,4.978443612912997e-08,8.749724997869635e-07,4.854554092048602e-09,3.0193211841833545e-06,18.87266731262207,1.0,0.0011186933843418956,0.9988813066156581,0.0011186933843418956,53.9833869934082,167.73175048828125,30.14468002319336,51.76299285888672,0.6317477822303772,0.00013358811598650588,1.1777703762054443,1.0670801401138306,0.5199999809265137,0.0006309742627522634,53.93449020385742,97.210205078125,290778.09375,51.889678955078125,0.6363499760627747,8.1971510656631e-05,3.247586250305176,3.2268309593200684,0.5450000166893005,5.074573554116212e-05,51.67823791503906,80.3436050415039,31.676830291748047,49.368804931640625,0.685884952545166,6.390736073375081e-05,0.38704031705856323,0.583756685256958,0.5221238732337952,0.0001342894051663422,0.0,0.4164007902145386,0.02500000037252903,0.04520626738667488,12.89981460571289,0.8994649648666382,,,,,,,,,,pre,0.57220458984375,0.9998731911182404
5900,9.33314481699199e-07,1.113776193051308e-06,8.396327757509425e-07,5.035469285985528e-08,8.749703965804656e-07,4.796025354636413e-09,3.0150567909004167e-06,18.759172439575195,1.0,0.0011186933843418956,0.9988813066156581,0.0011186933843418956,53.938682556152344,167.70639038085938,30.445629119873047,51.72600555419922,0.6313274502754211,0.0001327026795029653,1.1758836507797241,1.0659624338150024,0.5199999809265137,0.000662748850808473,53.885398864746094,96.99878692626953,333239.6875,51.84822463989258,0.6360999941825867,8.162980646649494e-05,3.25119948387146,3.2302913665771484,0.5450000166893005,5.239025108217684e-05,51.634925842285156,80.21295166015625,31.80481719970703,49.3310432434082,0.6853539943695068,6.376044431348039e-05,0.38861116766929626,0.5849541425704956,0.5132743120193481,0.0001365972730841438,0.0,0.41655874252319336,0.02500000037252903,0.0451018288731575,12.900118827819824,0.9008539319038391,,,,,,,,,,pre,0.649516224861145,0.9998729526996613
6000,9.268687222174776e-07,1.143651729762496e-06,8.36876836274314e-07,4.823662536068696e-08,8.730911531529273e-07,4.575687828634045e-09,3.0089563551882748e-06,18.647689819335938,1.0,0.0011186933843418956,0.9988813066156581,0.0011186933843418956,53.895565032958984,167.68064880371094,30.744415283203125,51.690399169921875,0.6311504244804382,0.0001326341766916363,1.1738706827163696,1.0648893117904663,0.5199999809265137,0.0006327676376765094,53.83790588378906,96.7929916381836,418383.40625,51.808494567871094,0.6356499791145325,8.140156350492645e-05,3.255490779876709,3.2345094680786133,0.5450000166893005,4.42713247786717e-05,51.59290313720703,80.0853042602539,31.92195701599121,49.29453659057617,0.6849114894866943,6.321771127219261e-05,0.3901183605194092,0.5860229134559631,0.5132743120193481,0.00012368242730905087,0.0,0.4166905879974365,0.02500000037252903,0.04499739035964012,12.902533531188965,0.9021711349487305,0.00015546369832009077,27.71,0.12893721994466092,5.489289703369141,"[41, 2, 12]",24.04,0.046668023686595096,6.099523644447327,"[12, 34, 15]",pre,0.59468013048172,0.9998728632926941
6100,9.260917295250692e-07,1.0297162589267828e-06,8.351672136086563e-07,4.894835470281578e-08,8.712246994946327e-07,4.748959003819664e-09,3.0006463020981755e-06,18.536155700683594,1.0,0.0011186933843418956,0.9988813066156581,0.0011186933843418956,53.852195739746094,167.65530395507812,30.99636459350586,51.654571533203125,0.6313716769218445,0.00013392919722612955,1.1716575622558594,1.0633809566497803,0.5199999809265137,0.0006394617131591596,53.78984451293945,96.5927505493164,491496.5,51.76804733276367,0.6352499723434448,8.142083874715129e-05,3.2591922283172607,3.238205671310425,0.5450000166893005,4.903250774396339e-05,51.55061340332031,79.95999908447266,32.04114532470703,49.25761032104492,0.6847345232963562,6.320999441282767e-05,0.3905695676803589,0.5864792466163635,0.5044247508049011,0.0001188965294574101,0.0,0.4169595241546631,0.02500000037252903,0.044857703149318695,12.867576599121094,0.9034783244132996,,,,,,,,,,pre,0.6535857915878296,0.999870628118515
6200,9.261077025257691e-07,1.0346914223191561e-06,8.340556973962521e-07,4.7595335672667716e-08,8.699472004991549e-07,4.434681510900873e-09,2.992771214849199e-06,18.416669845581055,1.0,0.0010068240808323026,0.9989931759191677,0.0010068240808323026,53.806617736816406,167.62420654296875,30.956260681152344,51.61696243286133,0.6309513449668884,0.00013829731342852614,1.1691807508468628,1.0616804361343384,0.5199999809265137,0.0006180621260246565,53.73991012573242,96.3980712890625,572958.875,51.72574234008789,0.6349999904632568,8.178647119094406e-05,3.2629940509796143,3.242002248764038,0.5400000214576721,5.0611091518258196e-05,51.50654220581055,79.8376235961914,32.150917053222656,49.21885299682617,0.6842477917671204,6.369289011443824e-05,0.3910248279571533,0.5869158506393433,0.4955752193927765,0.00011809133277533901,0.0,0.4171462059020996,0.02500000037252903,0.04466971382498741,12.846410751342773,0.9051972031593323,,,,,,,,,,pre,0.6190603971481323,0.9998620450496674
6300,9.274551189264457e-07,1.1378297131159343e-06,8.337951271641941e-07,4.914818418910727e-08,8.694773896422703e-07,4.668491815351672e-09,2.987044581459486e-06,18.29323959350586,1.0,0.0012305626878514886,0.9987694373121485,0.0012305626878514886,53.75939178466797,167.58624267578125,31.008569717407227,51.5777587890625,0.6309734582901001,0.00013714641449203194,1.166614055633545,1.0597559213638306,0.5149999856948853,0.0006199251753835068,53.68882369995117,96.20933532714844,611080.6875,51.68221664428711,0.6341000199317932,8.192040113878918e-05,3.2662971019744873,3.2453174591064453,0.5400000214576721,4.248618594741834e-05,51.46138000488281,79.71703338623047,32.25001907348633,49.17900085449219,0.6833628416061401,6.385805030144547e-05,0.3916250169277191,0.587336540222168,0.4955752193927765,0.00010891337518218606,0.0,0.41733288764953613,0.02500000037252903,0.04438381269574165,12.797459602355957,0.9069584608078003,,,,,,,,,,pre,0.6356799602508545,0.9998584687709808
6400,9.254628707822121e-07,1.1172685390192783e-06,8.337683539139107e-07,5.259003188484712e-08,8.6899439111221e-07,4.957919852444093e-09,2.979014197990182e-06,18.169485092163086,1.0,0.0013424319913610816,0.9986575680086389,0.0013424319913610816,53.713104248046875,167.54501342773438,31.114381790161133,51.539554595947266,0.6308186054229736,0.00014003301463162744,1.1639907360076904,1.057547926902771,0.5149999856948853,0.0006261031859729901,53.63840866088867,96.02422332763672,604585.4375,51.63923263549805,0.6336249709129333,8.24035360268895e-05,3.2696244716644287,3.2486672401428223,0.5400000214576721,5.647827252288689e-05,51.41695022583008,79.59806823730469,32.340816497802734,49.139862060546875,0.6829646229743958,6.437910509753345e-05,0.39218151569366455,0.5877572894096375,0.4955752193927765,0.00011726885393795706,0.0,0.41765013337135315,0.02500000037252903,0.04420757293701172,12.82219123840332,0.9087318181991577,,,,,,,,,,pre,0.6849453449249268,0.999862939119339
6500,9.231907256435079e-07,1.0674980330804829e-06,8.31322836347681e-07,4.851743540257303e-08,8.668011446388846e-07,4.708255119112437e-09,2.9727889341302216e-06,18.041786193847656,1.0,0.0014543014112859964,0.998545698588714,0.0014543014112859964,53.66558074951172,167.5065155029297,31.032318115234375,51.50051498413086,0.6309070587158203,0.00013951149699124475,1.1613993644714355,1.0554102659225464,0.5149999856948853,0.0006260329073862174,53.58659744262695,95.84133911132812,678838.875,51.594783782958984,0.6331250071525574,8.315812662830342e-05,3.273212432861328,3.2522294521331787,0.5400000214576721,4.812136749867186e-05,51.37120819091797,79.47966003417969,32.412086486816406,49.099388122558594,0.6827875971794128,6.466866561163551e-05,0.39267852902412415,0.5881646275520325,0.4955752193927765,0.0001042228319038517,0.0,0.41774672269821167,0.02500000037252903,0.044095300137996674,12.857181549072266,0.9106157422065735,,27.465,0.13367681327147884,5.470487698316574,"[41, 2, 13]",25.005,0.047402802854634406,6.097597982883453,"[12, 34, 41]",pre,0.6345162391662598,0.999854564666748
6600,9.203024546877714e-07,1.0797242566695786e-06,8.306403742608381e-07,4.9341693397764175e-08,8.658648766868282e-07,4.613404769315821e-09,2.963607585115824e-06,17.915002822875977,1.0,0.0014543014112859964,0.998545698588714,0.0014543014112859964,53.61791229248047,167.47305297851562,30.865375518798828,51.46162414550781,0.630619466304779,0.00013947716946832598,1.159298300743103,1.0536258220672607,0.5149999856948853,0.0006332147724137032,53.53450012207031,95.6613540649414,884151.0,51.549896240234375,0.6333500146865845,8.361988302846379e-05,3.2756216526031494,3.2546308040618896,0.5400000214576721,5.072804720619222e-05,51.32535171508789,79.36188507080078,32.48524475097656,49.05869674682617,0.6822566390037537,6.49383328067644e-05,0.392227441072464,0.5880366563796997,0.4955752193927765,0.00011095323415740228,0.0,0.41786161065101624,0.02500000037252903,0.04394908621907234,12.906305313110352,0.9125924706459045,,,,,,,,,,pre,0.6027783155441284,0.9998536705970764
6700,9.205901392306259e-07,1.148838578046707e-06,8.295857014672947e-07,4.922778629179447e-08,8.643756359560939e-07,4.541333087360044e-09,2.9560751499957405e-06,17.783302307128906,1.0,0.002237386768683791,0.9977626132313162,0.002237386768683791,53.5689811706543,167.4384002685547,30.7905216217041,51.42107009887695,0.6298230290412903,0.00014136066995250392,1.157091736793518,1.0518362522125244,0.5149999856948853,0.0006601275293874736,53.48029327392578,95.48475646972656,1283525.5,51.5029411315918,0.6333749890327454,8.442922237567671e-05,3.2786593437194824,3.2576751708984375,0.5400000214576721,5.448199076618079e-05,51.277828216552734,79.24530029296875,32.553375244140625,49.01641082763672,0.6824336051940918,6.553475813995874e-05,0.39189380407333374,0.5879238247871399,0.5044247508049011,0.00011173957040297803,0.0,0.41798433661460876,0.02500000037252903,0.04366710036993027,12.914186477661133,0.9149066805839539,,,,,,,,,,pre,0.5844392776489258,0.999848872423172
6800,9.188132139570371e-07,1.22655558243423e-06,8.303291565425752e-07,5.190712215608073e-08,8.645580464872182e-07,5.006480119362777e-09,2.9508771604014328e-06,17.651002883911133,1.0,0.002349256072193384,0.9976507439278066,0.002349256072193384,53.52049255371094,167.40614318847656,31.200416564941406,51.38058090209961,0.6292035579681396,0.00014054166069122238,1.1548731327056885,1.050289511680603,0.5149999856948853,0.00071482081759357,53.426353454589844,95.31212615966797,1907701.75,51.45630645751953,0.6332499980926514,8.464827896458655e-05,3.282327651977539,3.261348247528076,0.5400000214576721,5.0602917898734696e-05,51.23023223876953,79.13114929199219,32.60165023803711,48.97420120239258,0.682300865650177,6.665207121559993e-05,0.3925117254257202,0.5882536172866821,0.5044247508049011,0.00012121028292732236,0.0,0.41811880469322205,0.02500000037252903,0.043413836508989334,12.908393859863281,0.917381227016449,,,,,,,,,,pre,0.47649282217025757,0.9998472630977631
6900,9.133501635005814e-07,1.0023801451097825e-06,8.272801323983003e-07,4.872823211599098e-08,8.623058533885342e-07,4.64720129045304e-09,2.9429090773192e-06,17.516754150390625,1.0,0.002349256072193384,0.9976507439278066,0.002349256072193384,53.472896575927734,167.37469482421875,31.587987899780273,51.34104919433594,0.6287389397621155,0.0001397411880237122,1.1520814895629883,1.0480161905288696,0.5149999856948853,0.0006088947055696135,53.37359619140625,95.141845703125,3719906.75,51.410884857177734,0.6331999897956848,8.470807063716875e-05,3.285703420639038,3.2647452354431152,0.5400000214576721,4.83393818732141e-05,51.18360137939453,79.0183334350586,32.65605163574219,48.93301010131836,0.6820796728134155,6.659145191613796e-05,0.39347752928733826,0.5887054204940796,0.5044247508049011,0.00012284181145733253,0.0,0.41864100098609924,0.02500000037252903,0.04322976619005203,12.915279388427734,0.9199674129486084,,,,,,,,,,pre,0.594476044178009,0.9998463690280914
7000,9.131129559136753e-07,1.006290176519542e-06,8.269595923593442e-07,4.826096144938674e-08,8.61483442804456e-07,4.449858703736709e-09,2.9374934911174932e-06,17.384883880615234,1.0,0.002461125375702977,0.997538874624297,0.002461125375702977,53.42546844482422,167.3402099609375,31.798093795776367,51.30183410644531,0.6286947131156921,0.00013947257375253978,1.1494901180267334,1.046041488647461,0.5149999856948853,0.0006147899411299904,53.321048736572266,94.97109985351562,11466654.0,51.36560821533203,0.6329249739646912,8.466926802772977e-05,3.28824782371521,3.2672853469848633,0.5400000214576721,4.330985630589916e-05,51.1374397277832,78.90567779541016,32.741127014160156,48.892250061035156,0.6815929412841797,6.630209097903552e-05,0.39365702867507935,0.5886465907096863,0.4955752193927765,0.00011310887337824775,0.0,0.4189203679561615,0.02500000037252903,0.04298955574631691,12.906704902648926,0.9224644899368286,0.00016390571545343846,27.86,0.13888438524111055,5.4498393285274505,"[41, 2, 15]",24.55,0.048121349227954774,6.054205739498139,"[12, 34, 41]",pre,0.6185696125030518,0.9998523592948914
7100,9.139906183008861e-07,1.131860926761874e-06,8.263558015642047e-07,4.9325489470675166e-08,8.606878054706613e-07,4.59747306891245e-09,2.9301168069650885e-06,17.252742767333984,1.0,0.00257299467921257,0.9974270053207874,0.00257299467921257,53.377227783203125,167.30519104003906,31.931392669677734,51.26169204711914,0.6281636953353882,0.00013834445815737623,1.1471481323242188,1.0443205833435059,0.5149999856948853,0.000658168334404814,53.267913818359375,94.80337524414062,2150823.75,51.319732666015625,0.6323999762535095,8.470412451739719e-05,3.2899892330169678,3.2691233158111572,0.5400000214576721,4.949862548651998e-05,51.091060638427734,78.79397583007812,32.84944534301758,48.85118865966797,0.6810619235038757,6.62824548442649e-05,0.3932831287384033,0.5881669521331787,0.4955752193927765,0.00011168401558582736,0.0,0.41917884349823,0.02500000037252903,0.042759791016578674,12.903820037841797,0.9251443147659302,,,,,,,,,,pre,0.6492211818695068,0.9998515546321869
7200,9.142734143097186e-07,1.131363546846842e-06,8.248926519627275e-07,5.00541261772014e-08,8.592408562435594e-07,4.701627531744634e-09,2.9237673970783362e-06,17.120162963867188,1.0,0.002908602822571993,0.997091397177428,0.002908602822571993,53.3292350769043,167.26834106445312,32.04352951049805,51.22185516357422,0.6279646158218384,0.00013966095704396494,1.1449744701385498,1.0426048040390015,0.5149999856948853,0.0006991806450429642,53.21540451049805,94.63725280761719,1959381.875,51.274391174316406,0.6317499876022339,8.495301913941614e-05,3.2921409606933594,3.2714169025421143,0.5400000214576721,4.67527756877981e-05,51.04518127441406,78.68370819091797,32.962730407714844,48.810672760009766,0.6808407306671143,6.642615288296898e-05,0.393397718667984,0.5879400372505188,0.4955752193927765,0.00010557827129353814,0.0,0.4194856286048889,0.02500000037252903,0.042394254356622696,12.89329719543457,0.9279462099075317,,,,,,,,,,pre,0.4619382619857788,0.9998517036437988
