epoch,grad_norm_layers_0_weight,grad_norm_layers_0_bias,grad_norm_layers_1_weight,grad_norm_layers_1_bias,grad_norm_layers_2_weight,grad_norm_layers_2_bias,train_loss,test_loss,train_acc,test_acc,acc_gap,grokking_score,l2_layers_0_weight,eff_rank_layers_0_weight,condition_number_layers_0_weight,weight_dist_init_layers_0_weight,sign_stability_layers_0_weight,update_weight_ratio_layers_0_weight,l2_layers_0_bias,weight_dist_init_layers_0_bias,sign_stability_layers_0_bias,update_weight_ratio_layers_0_bias,l2_layers_1_weight,eff_rank_layers_1_weight,condition_number_layers_1_weight,weight_dist_init_layers_1_weight,sign_stability_layers_1_weight,update_weight_ratio_layers_1_weight,l2_layers_1_bias,weight_dist_init_layers_1_bias,sign_stability_layers_1_bias,update_weight_ratio_layers_1_bias,l2_layers_2_weight,eff_rank_layers_2_weight,condition_number_layers_2_weight,weight_dist_init_layers_2_weight,sign_stability_layers_2_weight,update_weight_ratio_layers_2_weight,l2_layers_2_bias,weight_dist_init_layers_2_bias,sign_stability_layers_2_bias,update_weight_ratio_layers_2_bias,dead_frac_hidden_0,sparsity_hidden_0,dead_frac_hidden_1,sparsity_hidden_1,margin,test_entropy,sharpness,fourier_mean_top_freq_hidden_0,fourier_mean_frac_explained_hidden_0,fourier_mean_entropy_hidden_0,fourier_key_freqs_hidden_0,fourier_mean_top_freq_hidden_1,fourier_mean_frac_explained_hidden_1,fourier_mean_entropy_hidden_1,fourier_key_freqs_hidden_1,phase,cka_vs_prev
500,0.000831233337521553,0.0003734291240107268,0.00044995901407673955,4.780193557962775e-05,0.0008657450671307743,8.887308467819821e-06,0.001408121082931757,12.704217910766602,1.0,0.0,1.0,0.0,18.779531478881836,58.62287902832031,4.195493698120117,14.742513656616211,0.7346774339675903,0.0006912296846877523,1.1960784196853638,1.0153614282608032,0.6499999761581421,0.0006271698334863302,30.2846622467041,115.32542419433594,3434.5166015625,28.58343505859375,0.611299991607666,0.0008939929214045196,1.3043910264968872,1.3241795301437378,0.5450000166893005,0.000721670630978955,14.717397689819336,28.977672576904297,3.7950544357299805,12.873307228088379,0.7748386859893799,0.0006806329874019184,0.27768179774284363,0.24192579090595245,0.7096773982048035,0.0006885551411805852,0.0,0.40100693702697754,0.03999999910593033,0.11026041954755783,6.7940778732299805,0.9557768106460571,,7.58,0.17423241300572007,4.149499052762986,"[6, 11, 12]",6.74,0.1469855340077645,3.8402867138385774,"[9, 11, 3]",pre,0.9995981156826019
550,0.0005142319132573903,0.00022705848095938563,0.0002768648264463991,2.8209831725689583e-05,0.0005336261237971485,5.284656253934372e-06,0.0008329438278451562,13.083280563354492,1.0,0.0,1.0,0.0,18.981229782104492,58.64105224609375,4.240437030792236,15.02681827545166,0.7329838871955872,0.0006638530808103215,1.170683741569519,1.007430911064148,0.6449999809265137,0.0006300076109211919,30.81521987915039,114.87969970703125,5651.11767578125,29.195913314819336,0.6091750264167786,0.000847400359501549,1.3262579441070557,1.3541861772537231,0.5400000214576721,0.0006928881707330611,14.99423599243164,28.970260620117188,3.790727376937866,13.179195404052734,0.7743548154830933,0.0006352430554009656,0.2710534334182739,0.2420254647731781,0.7096773982048035,0.0006796730986987254,0.0,0.4025520980358124,0.03999999910593033,0.10961805284023285,7.328639984130859,0.9160688519477844,,,,,,,,,,pre,0.9996513426303864
600,0.0003168169059790671,0.0001553814363433048,0.00017101153207477182,1.77811616595136e-05,0.0003296320792287588,2.972100674014655e-06,0.0004951515584252775,13.47109603881836,1.0,0.0,1.0,0.0,19.177709579467773,58.6571044921875,4.286515235900879,15.301755905151367,0.7323387265205383,0.0006308856593043631,1.1470701694488525,1.0011937618255615,0.6399999856948853,0.0005631740438729342,31.32391357421875,114.4471664428711,8534.568359375,29.782115936279297,0.6079000234603882,0.0008059963830019171,1.3490660190582275,1.3846487998962402,0.5400000214576721,0.000672602213428795,15.257588386535645,28.963064193725586,3.7908389568328857,13.470734596252441,0.7738709449768066,0.0005963055887882052,0.26487573981285095,0.24247115850448608,0.7096773982048035,0.0006731856229968929,0.0,0.4043055474758148,0.03999999910593033,0.1084548607468605,7.855426788330078,0.8788001537322998,,,,,,,,,,pre,0.9996868669986725
650,0.00019781308947131038,8.954384247772396e-05,0.00010557251516729593,1.0558464964560699e-05,0.00020410162687767297,1.7985025806410704e-06,0.0002957718970719725,13.865311622619629,1.0,0.0,1.0,0.0,19.369979858398438,58.670528411865234,4.3343658447265625,15.568063735961914,0.7307258248329163,0.0006056176309873282,1.124908447265625,0.9960832595825195,0.6349999904632568,0.0005537765108430732,31.81270408630371,114.04947662353516,3686.66455078125,30.344528198242188,0.6067749857902527,0.0007668458395619671,1.3723052740097046,1.4147818088531494,0.5400000214576721,0.0006156755833869598,15.50869083404541,28.95587730407715,3.795088529586792,13.74913501739502,0.7735483646392822,0.0005625039264175081,0.25901275873184204,0.2429957538843155,0.7096773982048035,0.0006593149125172333,0.0,0.4058159589767456,0.03999999910593033,0.10819444805383682,8.394399642944336,0.8441538214683533,,,,,,,,,,pre,0.999719887971878
700,0.00012361948029138148,6.225571996765211e-05,6.544211646541953e-05,6.664049124083249e-06,0.0001265569735551253,1.060485260495625e-06,0.00017727391968946904,14.261874198913574,1.0,0.0,1.0,0.0,19.557628631591797,58.680660247802734,4.389987945556641,15.825482368469238,0.7283871173858643,0.000583208193990075,1.1038696765899658,0.9916844964027405,0.625,0.0005754478633849014,32.281463623046875,113.69403839111328,19563.255859375,30.882579803466797,0.6057249903678894,0.0007279374196887831,1.3957091569900513,1.4443511962890625,0.5400000214576721,0.0005947561967903812,15.748261451721191,28.9484920501709,3.803605556488037,14.015007019042969,0.7735483646392822,0.0005312366078179103,0.25337836146354675,0.24357226490974426,0.7096773982048035,0.0006563316878979299,0.0,0.4070659577846527,0.03999999910593033,0.1081770807504654,8.916271209716797,0.811628520488739,,,,,,,,,,pre,0.9997468888759613
750,7.725309114903212e-05,3.71889618691057e-05,4.0915459976531565e-05,4.458149305719417e-06,7.86622695159167e-05,6.348002443701262e-07,0.00010671438212739304,14.659077644348145,1.0,0.0,1.0,0.0,19.741182327270508,58.68798828125,4.446167945861816,16.074020385742188,0.7288709878921509,0.0005638118935575525,1.0840013027191162,0.9881728887557983,0.6200000047683716,0.0005361761097117844,32.730140686035156,113.38798522949219,6378.19873046875,31.3964786529541,0.6049500107765198,0.0006978241156624526,1.4196674823760986,1.4739861488342285,0.5350000262260437,0.0006072301426011967,15.97740650177002,28.94112205505371,3.8134734630584717,14.269364356994629,0.7732257843017578,0.0005050759024033748,0.24810069799423218,0.24431414902210236,0.7096773982048035,0.0006495594205329496,0.0,0.40881943702697754,0.03500000014901161,0.10717014223337173,9.442474365234375,0.7814761996269226,,,,,,,,,,pre,0.9997738599777222
800,4.799661837751046e-05,2.2445676222559996e-05,2.533297629270237e-05,2.702455731196096e-06,4.896981772617437e-05,3.752936947876151e-07,6.446268525905907e-05,15.059178352355957,1.0,0.0,1.0,0.0,19.921001434326172,58.69327926635742,4.500917911529541,16.315122604370117,0.7273387312889099,0.0005406239031142412,1.0653860569000244,0.9853429198265076,0.6100000143051147,0.0005504380548006816,33.15742874145508,113.10286712646484,2325.770263671875,31.884719848632812,0.6028500199317932,0.000706786132056486,1.4439128637313843,1.503728985786438,0.5249999761581421,0.0008255083745296873,16.197423934936523,28.933801651000977,3.8231897354125977,14.512742042541504,0.7714515924453735,0.0005618929065006185,0.24321810901165009,0.24521595239639282,0.6774193644523621,0.0006385758757678474,0.0,0.4104166626930237,0.03500000014901161,0.1033506914973259,9.934120178222656,0.7539503574371338,,,,,,,,,,pre,0.9997967779636383
850,3.024381112481933e-05,1.4771830137760844e-05,1.5738982256152667e-05,1.5669298818465904e-06,3.0513092497130856e-05,2.2763543938708608e-07,3.903443575836718e-05,15.459579467773438,1.0,0.0,1.0,0.0,20.096872329711914,58.69719696044922,4.552509307861328,16.548614501953125,0.7254032492637634,0.0005235336808332595,1.047728180885315,0.9829778075218201,0.6050000190734863,0.000552632513388782,33.56157684326172,112.78667449951172,18307.576171875,32.34469985961914,0.6007750034332275,0.0006923112856248536,1.4690057039260864,1.5343754291534424,0.5249999761581421,0.0007534323617567129,16.41177749633789,28.926359176635742,3.833218812942505,14.748126983642578,0.7703225612640381,0.0005770642452971981,0.23872362077236176,0.24625492095947266,0.6451612710952759,0.0006229426688477199,0.0,0.41111111640930176,0.03500000014901161,0.10164930671453476,10.440101623535156,0.7285517454147339,,,,,,,,,,pre,0.9998093247413635
900,1.8943563190987334e-05,9.432310434931424e-06,9.858206794888247e-06,9.306727974944806e-07,1.911185245262459e-05,1.33812804392619e-07,2.38076154346345e-05,15.852158546447754,1.0,0.0,1.0,0.0,20.26688003540039,58.70173263549805,4.607154846191406,16.772815704345703,0.7244355082511902,0.0004996307512749534,1.0304678678512573,0.980807900428772,0.6000000238418579,0.0005922264845439266,33.93395233154297,112.4557113647461,3430.704833984375,32.769527435302734,0.5993250012397766,0.0006329698006971326,1.4951682090759277,1.565756916999817,0.5249999761581421,0.0006696964144016127,16.619487762451172,28.9188289642334,3.8426949977874756,14.976219177246094,0.7703225612640381,0.0005153084813324262,0.2345985621213913,0.24738387763500214,0.6451612710952759,0.0006060534564847857,0.0,0.41295138001441956,0.03500000014901161,0.10163194686174393,10.9296875,0.7053341865539551,,,,,,,,,,pre,0.9998292028903961
950,1.199015423480887e-05,6.307267085503554e-06,6.229301106941421e-06,6.078650471863511e-07,1.2069804142811336e-05,8.102912829599518e-08,1.4668008589069359e-05,16.238527297973633,1.0,0.0,1.0,0.0,20.433109283447266,58.70677185058594,4.665688514709473,16.989347457885742,0.7238709926605225,0.000484583554976559,1.0145347118377686,0.9791805148124695,0.5950000286102295,0.0005523841950054192,34.26498794555664,112.06195068359375,8572.349609375,33.14976501464844,0.5979750156402588,0.0005695243533235582,1.5219242572784424,1.5969277620315552,0.5149999856948853,0.0006028295689816521,16.820682525634766,28.910459518432617,3.852466583251953,15.19709300994873,0.7698386907577515,0.00046040961832839185,0.23080340027809143,0.24860689043998718,0.6451612710952759,0.000600874404793571,0.0,0.41413193941116333,0.03500000014901161,0.10130207985639572,11.40997314453125,0.684457004070282,,,,,,,,,,pre,0.9998464584350586
1000,7.69653979659779e-06,3.9511724025942385e-06,3.98023394154734e-06,3.6760502553079277e-07,7.695265594520606e-06,5.0379522775756413e-08,9.143060196947772e-06,16.614612579345703,1.0,0.0,1.0,0.0,20.59838104248047,58.71057891845703,4.728562355041504,17.200502395629883,0.7228226065635681,0.0004568031021638395,1.000122308731079,0.9779609441757202,0.5950000286102295,0.0005251336588960556,34.54276657104492,111.5997314453125,5258.2734375,33.473758697509766,0.5974000096321106,0.0005061059942706544,1.5486559867858887,1.627516508102417,0.5149999856948853,0.0005420075045143517,17.01736831665039,28.900646209716797,3.862895965576172,15.412335395812988,0.7699999809265137,0.0004184278496382454,0.2273070067167282,0.24975870549678802,0.6451612710952759,0.0005598291727209646,0.0,0.41522568464279175,0.03500000014901161,0.10135416686534882,11.886720657348633,0.6655288934707642,0.001561440876685083,7.78,0.1814854222183555,4.1900533986091615,"[12, 11, 6]",7.05,0.14194667238371084,4.05003053188324,"[9, 11, 3]",pre,0.9998615086078644
1050,4.977749540557852e-06,2.6332218112656847e-06,2.5953575004677987e-06,2.5561783445482433e-07,4.977292974217562e-06,3.336303677770047e-08,5.796120603918098e-06,16.98593521118164,1.0,0.0,1.0,0.0,20.764860153198242,58.71234130859375,4.790369987487793,17.40843391418457,0.721209704875946,0.00043000827539927604,0.988116443157196,0.9769702553749084,0.5950000286102295,0.0004739712751965832,34.75325012207031,111.03765869140625,2756.013671875,33.727142333984375,0.5964750051498413,0.00044426197676852587,1.575297236442566,1.6575031280517578,0.5099999904632568,0.0004999054729281003,17.21341896057129,28.888782501220703,3.875309944152832,15.625433921813965,0.769516110420227,0.0003857195821195238,0.22412589192390442,0.25082162022590637,0.6451612710952759,0.0005304276166114691,0.0,0.41657987236976624,0.03500000014901161,0.1011284738779068,12.349143028259277,0.6481945514678955,,,,,,,,,,pre,0.9998838603496552
1100,3.25420683111588e-06,1.8030095816357061e-06,1.7037693851307267e-06,1.627836212492184e-07,3.2594739423075225e-06,2.2201346538963662e-08,3.739770363608841e-06,17.33713150024414,1.0,0.0,1.0,0.0,20.930524826049805,58.71281814575195,4.854649066925049,17.612321853637695,0.7200000286102295,0.0004103697715934382,0.978206217288971,0.9765628576278687,0.5849999785423279,0.00045057739100118165,34.8736457824707,110.34111022949219,4940.19677734375,33.88724136352539,0.5958499908447266,0.00038635847699188805,1.600740909576416,1.6857972145080566,0.5099999904632568,0.0004435866760157963,17.40956687927246,28.874610900878906,3.8904597759246826,15.836797714233398,0.7693548202514648,0.00035653830210332873,0.22133009135723114,0.251787394285202,0.6451612710952759,0.0005543274105637831,0.0,0.41654515266418457,0.03500000014901161,0.10065972059965134,12.813413619995117,0.6324372887611389,,,,,,,,,,pre,0.9998996555805206
1150,2.1973307866574032e-06,1.2560286677398835e-06,1.157297333520546e-06,1.1066466498732552e-07,2.191279463659157e-06,1.5431682598432417e-08,2.4802122879918898e-06,17.651968002319336,1.0,0.0,1.0,0.0,21.093772888183594,58.71049499511719,4.926821231842041,17.810260772705078,0.7184677124023438,0.00038753440980356465,0.9707133173942566,0.976756751537323,0.5899999737739563,0.00044112625598356233,34.884788513183594,109.50492858886719,1033089.4375,33.93532180786133,0.5952500104904175,0.000341391394154891,1.6246607303619385,1.7122809886932373,0.5099999904632568,0.0004043292066672894,17.608816146850586,28.858177185058594,3.910109758377075,16.049074172973633,0.7699999809265137,0.00033756064850313974,0.2191803753376007,0.2524785101413727,0.6451612710952759,0.000543618600586677,0.0,0.4177083373069763,0.03500000014901161,0.09949652850627899,13.217060089111328,0.6193298697471619,,,,,,,,,,pre,0.9999097585678101
1200,1.5227312815113692e-06,7.962823929119622e-07,8.165179679053836e-07,7.778311328365817e-08,1.524682147646672e-06,1.0332126265666375e-08,1.7099066553782905e-06,17.9276123046875,1.0,0.0,1.0,0.0,21.251983642578125,58.70612716674805,5.006186008453369,17.999080657958984,0.7174193263053894,0.00036443747042483234,0.9652536511421204,0.977001965045929,0.5899999737739563,0.00044272675910649316,34.77281188964844,108.54013061523438,14764.5029296875,33.85799789428711,0.5950750112533569,0.00032110013624036583,1.646240472793579,1.7361888885498047,0.5099999904632568,0.00035848287776067504,17.813810348510742,28.838905334472656,3.9373223781585693,16.264537811279297,0.7693548202514648,0.000326586841499183,0.2177930474281311,0.25310465693473816,0.6451612710952759,0.0008213701225960677,0.0,0.41902777552604675,0.03500000014901161,0.09696180373430252,13.588871002197266,0.6083678603172302,,,,,,,,,,pre,0.9999170303344727
1250,1.083071992979967e-06,5.907270974603307e-07,5.916212444390112e-07,5.324746865653651e-08,1.0919104624917964e-06,1.1741250638408474e-08,1.2206527344460483e-06,18.140512466430664,1.0,0.0,1.0,0.0,21.398038864135742,58.69932556152344,5.096682071685791,18.171415328979492,0.7166128754615784,0.00034008680568709394,0.9620568156242371,0.9774504899978638,0.5899999737739563,0.0004765539762879527,34.530296325683594,107.45611572265625,14178.32421875,33.64860916137695,0.594124972820282,0.00033037051084902245,1.6646133661270142,1.7567572593688965,0.5149999856948853,0.00033984024819705096,18.023815155029297,28.817564010620117,3.9742586612701416,16.482189178466797,0.7691935300827026,0.00033886072956119105,0.21777823567390442,0.25378867983818054,0.6451612710952759,0.0013686619474370246,0.0,0.4188541769981384,0.03500000014901161,0.09532985836267471,13.913740158081055,0.6007024049758911,,,,,,,,,,pre,0.9999221563339233
1300,8.167035048245452e-07,4.30624112368605e-07,4.526753514255688e-07,3.9144882890695953e-08,8.215199045480404e-07,1.073100808213212e-08,9.135237633017823e-07,18.2937068939209,1.0,0.0,1.0,0.0,21.532869338989258,58.690425872802734,5.2021379470825195,18.328956604003906,0.716290295124054,0.0003287929889310129,0.9625039100646973,0.9790822863578796,0.5799999833106995,0.0004966106568449293,34.17180633544922,106.27822875976562,20941.015625,33.322505950927734,0.5937749743461609,0.0003547457552712489,1.6800581216812134,1.774158000946045,0.5099999904632568,0.000310212124483329,18.24410057067871,28.79458999633789,4.024333953857422,16.707199096679688,0.769516110420227,0.0003578372099079101,0.22026143968105316,0.2554551959037781,0.6774193644523621,0.0018079570837557365,0.0,0.4187152683734894,0.03500000014901161,0.09234374761581421,14.21927547454834,0.5953758358955383,,,,,,,,,,pre,0.9999220371246338
1350,6.440769766413723e-07,3.655215436992876e-07,3.6687387705569563e-07,3.5686284149960557e-08,6.535366310345125e-07,1.1451547266005946e-08,7.256036838043656e-07,18.377519607543945,1.0,0.0,1.0,0.0,21.646831512451172,58.67844772338867,5.325668811798096,18.46398162841797,0.7156451344490051,0.0003188886308901203,0.9661366939544678,0.9818339347839355,0.5799999833106995,0.0005790266857460915,33.710426330566406,105.04876708984375,15539.9658203125,32.8933219909668,0.5931249856948853,0.00038640126380122704,1.6935545206069946,1.789604663848877,0.5099999904632568,0.0003350880866411937,18.46576690673828,28.770633697509766,4.089414119720459,16.93080711364746,0.7696774005889893,0.00039430320573326065,0.2262522429227829,0.258737176656723,0.6451612710952759,0.0022513980361353364,0.0,0.41874998807907104,0.03500000014901161,0.08958332985639572,14.44083309173584,0.5927019715309143,,,,,,,,,,pre,0.9999164640903473
